Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 00-04, male",SP.POP.0004.MA,Azerbaijan,AZE,358182,373200,390576,408094,421989,429658,437454,434231,423158,409805,398338,381923,372116,367478,364464,360529,359061,356825,354440,353936,356830,364395,373525,384180,396133,409603,428456,445504,460413,472263,475049,483956,484233,478158,467719,455019,436852,418891,401983,386463,372635,354861,344738,340330,339188,339453,346308,350716,357441,366562,377848,395410,416238,437900,455328,465246,477791,473232,457139,439000,423000,397000,384000,379000,376000,369000,365000,359000,350000,343000,338000,336000,336000,336000,336000,336000,339000,340000,341000,341000,340000,340000,339000,338000,336000,334000,331000,328000,325000,322000,318000
"Population ages 00-04, male",SP.POP.0004.MA,"Bahamas, The",BHS,8825,9373,9973,10577,11094,11458,11761,11889,11889,11858,11814,11391,11530,12008,12499,12764,13022,13021,12860,12767,12870,12724,13153,13921,14631,15014,15583,15539,15081,14624,14459,14114,14322,14889,15401,15579,15968,15785,15214,14615,14280,13655,13423,13518,13722,13807,13734,13738,13708,13620,13572,14142,14246,14099,13931,13865,13667,13642,13740,14000,14000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000
"Population ages 00-04, male",SP.POP.0004.MA,Bahrain,BHR,13822,14959,15536,15718,15770,15911,16061,16359,16786,17283,17864,18259,18518,18808,19366,20333,20770,21808,23213,24566,25487,26655,27599,28341,29070,29996,31023,31996,32904,33572,33813,33949,33511,32610,31702,31485,32579,33546,34771,36376,38219,37574,37774,38663,40087,41758,41357,42429,44179,45740,46536,48648,50215,51483,52869,54592,54868,55219,55357,55000,55000,55000,56000,56000,57000,57000,58000,58000,58000,58000,58000,58000,58000,59000,59000,59000,58000,58000,57000,56000,55000,54000,54000,53000,53000,52000,52000,52000,51000,51000,51000
"Population ages 00-04, male",SP.POP.0004.MA,Bangladesh,BGD,4271622,4511840,4690649,4830907,4971252,5143052,5329464,5529801,5732346,5901611,6008888,6127028,6163002,6147038,6143456,6214354,6331071,6487675,6681613,6887112,7085419,7319721,7482472,7593941,7687484,7791730,7897225,7981577,8050593,8103405,8143512,8192107,8209428,8207586,8204563,8215201,8234566,8257798,8283326,8305435,8321802,8372902,8392600,8382996,8345529,8284151,8253241,8168415,8051802,7934877,7841546,7726269,7655786,7617461,7587967,7552035,7544837,7512599,7461475,7406000,7354000,7308000,7248000,7179000,7106000,7032000,6957000,6884000,6812000,6738000,6660000,6588000,6510000,6428000,6346000,6265000,6192000,6119000,6046000,5975000,5907000,5849000,5792000,5734000,5677000,5621000,5576000,5525000,5471000,5415000,5360000
"Population ages 00-04, male",SP.POP.0004.MA,Barbados,BRB,15900,16245,16449,16534,16495,16325,16029,15425,14658,13917,13295,12319,11833,11619,11431,11221,11964,12010,11662,11311,11152,10559,10418,10557,10704,10720,10954,10943,10762,10561,10436,10272,10175,10130,10081,10004,9954,9862,9747,9649,9569,9376,9308,9319,9337,9319,9339,9295,9208,9121,9054,8897,8837,8838,8849,8823,8772,8728,8680,8600,8600,8500,8500,8400,8400,8400,8300,8300,8300,8200,8200,8200,8100,8100,8100,8100,8000,8000,8000,8000,8000,7900,7900,7900,7900,7800,7800,7700,7700,7700,7700
"Population ages 00-04, male",SP.POP.0004.MA,Belarus,BLR,495891,500390,495629,483775,468856,453591,429471,409861,394466,382589,373512,364410,364900,371247,378110,381608,391794,392058,386042,379910,378973,378479,383886,393578,403289,410108,419514,423941,421928,415815,405522,393115,375050,353192,329991,308480,280280,262294,251824,244645,237396,235817,233454,230786,229687,231417,237658,243230,248774,254925,262341,271368,279407,286684,292618,296684,299012,298013,294611,290000,286000,278000,273000,271000,268000,264000,260000,255000,249000,243000,238000,233000,230000,227000,226000,225000,226000,227000,229000,231000,233000,237000,240000,242000,244000,246000,248000,250000,250000,250000,250000
"Population ages 00-04, male",SP.POP.0004.MA,Belgium,BEL,383152,393890,399521,401814,402610,402527,401113,395725,387642,378596,369439,357167,349908,345231,341109,335845,331646,325629,318591,312273,307828,303731,301741,301382,301384,301159,302852,302543,301651,301168,301877,302065,304399,307919,310484,310446,309653,306322,301109,296188,293040,287938,287126,289252,292709,296564,302199,307925,313368,318167,322454,329615,331159,330079,328811,329470,328579,330278,334041,338000,339000,340000,339000,337000,334000,332000,329000,327000,327000,326000,325000,324000,324000,323000,322000,322000,322000,322000,323000,325000,326000,327000,329000,330000,331000,332000,333000,334000,335000,336000,336000
"Population ages 00-04, male",SP.POP.0004.MA,Belize,BLZ,8991,9262,9400,9493,9603,9769,9893,10113,10398,10686,10923,11233,11522,11773,11974,12121,12264,12271,12211,12218,12388,12547,12929,13467,14014,14460,14996,15277,15366,15373,15391,15398,15413,15464,15613,15972,16586,17191,17806,18378,18814,19081,19263,19358,19391,19388,19231,19168,19187,19257,19318,19211,19323,19561,19834,20075,20434,20703,20896,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,20000,20000,20000,20000,20000,20000,20000
"Population ages 00-04, male",SP.POP.0004.MA,Benin,BEN,191432,196092,201403,207540,214086,220968,229233,236202,242403,248621,255631,264053,271272,278019,285139,293483,303146,312608,322221,332223,342991,355377,366498,377031,387841,399812,412901,425122,437296,450394,465384,481331,497116,512830,528282,543490,561132,576397,590242,604014,618965,635214,650808,666222,681893,698340,717336,735805,754075,772407,791222,812158,830937,848329,865328,882890,901357,918424,934789,951000,968000,986000,1004000,1022000,1040000,1058000,1079000,1098000,1115000,1132000,1150000,1169000,1188000,1205000,1222000,1239000,1259000,1276000,1293000,1310000,1326000,1345000,1362000,1377000,1392000,1407000,1423000,1439000,1453000,1467000,1481000
"Population ages 00-04, male",SP.POP.0004.MA,Bhutan,BTN,19211,20271,20965,21426,21905,22601,23363,24204,25136,26115,27125,28192,29127,29977,30834,31774,32838,33837,34779,35649,36460,37512,38265,38872,39598,40644,41868,43415,45007,46086,46224,47048,46669,45467,44224,43644,42199,41342,41021,40921,40766,40022,39201,38295,37433,36718,36247,35933,35722,35490,35154,35158,34794,34197,33613,33211,32777,32715,32891,33000,33000,33000,33000,32000,32000,32000,31000,31000,30000,30000,29000,29000,29000,28000,28000,28000,27000,27000,27000,26000,26000,26000,26000,26000,25000,25000,25000,25000,25000,25000,25000
