Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 05-09, male",SP.POP.0509.MA,Azerbaijan,AZE,263817,283812,301924,317887,332397,346572,361970,378414,394900,408979,417729,423526,421886,413459,401290,389572,380372,372146,365122,358810,352444,348807,346823,346262,347023,348957,354437,362952,374533,388064,396929,411175,427201,443803,458256,468119,474477,475603,471476,463016,452459,438992,422046,402527,382801,365626,353847,345873,344684,345625,343840,344346,348033,354835,364487,376149,389776,407426,427936,448000,462000,470000,468000,455000,438000,421000,408000,396000,386000,377000,368000,359000,352000,345000,341000,337000,334000,333000,333000,334000,335000,336000,338000,338000,339000,339000,339000,339000,337000,335000,333000
"Population ages 05-09, male",SP.POP.0509.MA,"Bahamas, The",BHS,7888,8278,8759,9332,9981,10682,11181,11764,12407,13036,13575,13754,13608,13247,12894,12796,12717,12823,13115,13488,13796,13889,13761,13465,13155,13026,13046,13329,13843,14420,14830,15103,15116,14878,14533,14293,14282,14456,14789,15157,15395,15184,14847,14446,14067,13816,13826,13687,13392,12959,12440,12265,12336,12644,13070,13426,13704,13864,13906,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
"Population ages 05-09, male",SP.POP.0509.MA,Bahrain,BHR,10361,11437,12638,13760,14630,15139,15188,15153,15078,15082,15266,15168,15338,15842,16635,17579,18174,18777,19304,19736,20156,20997,21626,22067,22470,22995,23727,24650,25638,26565,27330,28288,29047,29468,29507,29183,29548,30370,31755,33767,36389,36626,37087,37949,39407,41619,42268,42925,43187,42980,42662,44107,45060,45745,46774,48697,49389,50909,52597,54000,54000,56000,56000,56000,55000,55000,55000,56000,56000,57000,57000,58000,58000,58000,58000,58000,58000,59000,59000,59000,59000,58000,58000,57000,56000,56000,55000,54000,54000,53000,52000
"Population ages 05-09, male",SP.POP.0509.MA,Bangladesh,BGD,3137852,3251362,3400640,3579183,3768868,3943974,4144212,4336816,4509494,4657677,4784524,4939294,5078598,5192585,5279744,5339689,5448997,5555211,5654301,5748909,5845795,5982206,6153629,6351780,6554613,6731874,6918239,7090395,7239659,7363082,7461309,7581858,7685921,7769289,7831720,7874758,7929179,7971813,8000777,8017088,8023526,8062536,8105922,8147370,8176139,8180080,8210555,8230790,8237018,8226883,8197228,8144994,8072650,7979883,7876037,7777109,7692799,7628977,7584403,7551000,7511000,7464000,7422000,7383000,7342000,7294000,7245000,7190000,7126000,7056000,6983000,6914000,6845000,6773000,6699000,6620000,6544000,6467000,6389000,6310000,6229000,6154000,6081000,6011000,5941000,5872000,5809000,5751000,5697000,5643000,5587000
"Population ages 05-09, male",SP.POP.0509.MA,Barbados,BRB,14025,14119,14367,14738,15145,15475,15664,15851,15999,16069,16009,15824,15319,14453,13359,12271,11889,11944,12339,12867,13255,13013,12601,12043,11452,10980,10635,10469,10478,10577,10641,10633,10596,10521,10432,10359,10304,10281,10292,10322,10349,10240,10102,9946,9806,9720,9666,9669,9724,9808,9886,9855,9793,9705,9618,9566,9464,9388,9340,9300,9300,9200,9200,9100,9100,9100,9000,8900,8900,8900,8900,8800,8800,8700,8700,8700,8600,8600,8500,8500,8500,8500,8400,8400,8400,8400,8300,8200,8200,8200,8200
"Population ages 05-09, male",SP.POP.0509.MA,Belarus,BLR,406533,424501,443094,461296,477157,488430,495023,494075,485541,471718,456581,441554,424710,406878,389922,376125,364598,360352,362968,368669,372548,376134,377828,377623,376920,377870,381658,388069,395279,403256,409193,412924,416000,417184,414333,407467,396764,379341,356042,330262,306188,286860,270220,256743,245926,236310,227834,223050,221918,223608,226433,230609,236846,244878,254021,263437,272430,280541,287529,293000,297000,300000,299000,296000,291000,286000,281000,277000,273000,268000,264000,259000,253000,248000,242000,237000,233000,230000,227000,226000,225000,225000,226000,228000,230000,233000,236000,238000,241000,244000,247000
"Population ages 05-09, male",SP.POP.0509.MA,Belgium,BEL,359469,359298,362347,369748,379424,387865,393845,399015,402799,404893,404450,402568,398150,390324,380835,371735,363257,355595,348997,343063,337012,330192,323477,317117,311382,306729,303467,302035,302875,304743,306273,307193,308020,308632,309202,310235,310917,312140,313516,314713,315105,314411,312236,308281,303733,300553,299051,299068,300707,303526,307122,312714,317399,322576,327931,332982,337243,339761,340998,342000,343000,344000,344000,345000,345000,345000,345000,343000,342000,339000,337000,335000,334000,333000,331000,330000,329000,328000,328000,327000,327000,327000,328000,329000,330000,331000,333000,334000,335000,337000,338000
"Population ages 05-09, male",SP.POP.0509.MA,Belize,BLZ,6852,7209,7592,7982,8347,8659,8960,9195,9365,9485,9604,9808,9996,10164,10326,10486,10614,10777,10971,11165,11319,11452,11550,11619,11707,11871,12190,12625,13125,13594,13929,14293,14516,14604,14634,14690,14841,15225,15806,16494,17176,17661,18096,18503,18893,19270,19463,19587,19665,19733,19832,19879,19813,19662,19489,19374,19339,19394,19547,20000,20000,20000,20000,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000,22000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,20000,20000,20000,20000
"Population ages 05-09, male",SP.POP.0509.MA,Benin,BEN,148311,154322,159500,163545,166764,169749,174975,180729,186690,192409,197399,204369,211487,218406,224854,230596,238447,246290,253852,261047,267889,277082,286896,296977,306887,316169,327609,339201,350722,362133,373397,386815,400964,415203,428878,441509,456997,472381,487453,502082,516001,531955,547972,563538,578225,591798,608641,625059,640922,656367,671571,689273,707971,727207,746257,764253,783846,803208,821909,840000,856000,875000,893000,910000,927000,942000,961000,979000,998000,1016000,1033000,1053000,1072000,1091000,1109000,1125000,1145000,1164000,1182000,1199000,1215000,1234000,1253000,1270000,1287000,1303000,1321000,1338000,1354000,1370000,1384000
"Population ages 05-09, male",SP.POP.0509.MA,Bhutan,BTN,14499,14750,15216,15868,16589,17221,17953,18659,19317,19945,20582,21406,22284,23187,24069,24887,25906,26908,27846,28689,29419,30463,31453,32385,33268,34085,35164,36212,37122,37811,38270,38903,39588,40377,41248,42043,42405,42559,42457,42173,41895,41171,40548,39937,39242,38403,37769,37001,36166,35378,34727,34348,34186,34203,34271,34234,34211,34012,33652,33000,33000,33000,33000,33000,33000,33000,33000,32000,32000,32000,31000,31000,31000,30000,30000,29000,29000,28000,28000,28000,27000,27000,27000,26000,26000,26000,26000,26000,25000,25000,25000
"Population ages 05-09, male",SP.POP.0509.MA,Bolivia,BOL,256963,265509,272094,276272,278695,280519,286131,292475,299033,305097,309861,317424,325304,332942,339909,345830,354536,363461,372093,380079,387152,396724,406888,417064,426576,434633,444606,454170,462727,470008,475950,483735,491071,497565,503100,507708,514340,521444,528631,535410,541168,548411,556058,563565,570240,575318,580933,585473,588673,590676,591837,594031,596084,597715,598591,598410,599143,599368,599107,599000,598000,600000,603000,607000,611000,615000,618000,621000,623000,623000,624000,625000,626000,627000,627000,626000,626000,625000,624000,623000,621000,620000,618000,617000,615000,613000,611000,609000,607000,605000,603000
"Population ages 05-09, male",SP.POP.0509.MA,Bosnia and Herzegovina,BIH,215263,218185,219944,220647,220662,220575,222217,225096,228966,232667,234539,235065,233038,228721,223367,218734,214063,211229,210227,210099,209340,207947,205414,201833,197896,194544,192361,191484,191246,190365,187586,180587,172258,163719,156224,150517,146431,142633,138800,134937,131607,128231,125908,124457,123071,120573,117241,112022,105069,97511,91105,86886,84706,84628,85705,86295,85448,84070,82109,80000,78000,77000,77000,77000,77000,77000,77000,77000,77000,76000,76000,76000,75000,75000,74000,73000,72000,70000,69000,68000,66000,65000,64000,63000,62000,61000,60000,59000,59000,58000,58000
"Population ages 05-09, male",SP.POP.0509.MA,Botswana,BWA,39169,41094,42543,43474,44083,44712,45461,46278,47180,48168,49211,50449,51924,53589,55377,57213,59239,61425,63716,66060,68416,71129,73980,76987,80162,83412,86866,90551,94208,97421,99817,101703,102375,101997,101121,100434,100615,101151,102012,102928,103527,104226,104775,105207,105592,105983,106447,106908,107287,107540,107748,107980,108342,109018,110164,111771,113753,116431,119562,123000,125000,127000,128000,128000,127000,127000,127000,127000,126000,126000,126000,126000,125000,125000,125000,124000,124000,124000,124000,124000,124000,124000,125000,125000,125000,125000,125000,126000,126000,126000,126000
"Population ages 05-09, male",SP.POP.0509.MA,Brazil,BRA,5194176,5375912,5541542,5689203,5825338,5959707,6126731,6313622,6509806,6692708,6834901,6977583,7077665,7134120,7161733,7183975,7249945,7318439,7391939,7472874,7562496,7693618,7864345,8067753,8282511,8477857,8666803,8847582,9010489,9144029,9237427,9306196,9307944,9248009,9153756,9065352,8998767,8944249,8904926,8876117,8847483,8826062,8832348,8858578,8882193,8872369,8834716,8749431,8617806,8458983,8303344,8165936,8027938,7894821,7772474,7666121,7586247,7545961,7540896,7550000,7544000,7521000,7476000,7408000,7326000,7246000,7177000,7106000,7033000,6959000,6882000,6811000,6740000,6669000,6600000,6530000,6466000,6404000,6344000,6285000,6226000,6171000,6117000,6063000,6010000,5956000,5909000,5862000,5815000,5770000,5724000
"Population ages 05-09, male",SP.POP.0509.MA,Brunei Darussalam,BRN,6439,7003,7417,7687,7889,8128,8380,8680,9017,9357,9663,9910,10077,10192,10333,10577,10914,11394,11994,12608,13108,13648,14029,14263,14437,14655,14640,14693,14828,15038,15314,15653,15965,16256,16540,16838,17235,17555,17772,17889,17903,17942,17953,17885,17743,17572,17671,17727,17697,17581,17405,17115,16803,16493,16226,16045,15975,16078,16341,17000,17000,17000,17000,17000,17000,17000,16000,16000,16000,16000,16000,16000,15000,15000,15000,15000,15000,15000,14000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000
"Population ages 05-09, male",SP.POP.0509.MA,Bulgaria,BGR,351403,347888,344736,342046,339623,336494,333968,331511,329281,327138,324518,323211,322737,323460,325369,326889,328735,331632,333869,336394,339266,342569,345382,347199,347637,345567,341349,334867,325895,312090,298010,288473,281114,276585,273700,268419,262189,253286,241672,228831,216583,201754,187239,176230,166546,158682,154008,152895,155124,159337,163171,166970,171238,175518,179309,182024,183492,182572,179399,175000,171000,168000,167000,165000,165000,164000,162000,160000,158000,155000,153000,150000,147000,145000,142000,139000,137000,135000,133000,132000,130000,129000,129000,129000,129000,130000,130000,130000,130000,130000,130000
"Population ages 05-09, male",SP.POP.0509.MA,Burkina Faso,BFA,320086,327191,335230,343332,350470,355500,364922,373949,381774,388173,393245,403832,415206,426335,436112,443477,456404,468690,479692,489622,498975,515214,534209,554617,574567,591947,613649,635267,655526,673686,689318,710109,730024,748139,764310,778833,800398,823481,847031,869951,891069,918790,948023,977529,1006141,1032637,1066254,1101700,1137760,1173163,1206516,1245001,1285084,1325511,1364664,1400795,1439042,1474762,1507489,1538000,1567000,1600000,1633000,1666000,1698000,1729000,1764000,1798000,1833000,1867000,1900000,1937000,1974000,2011000,2047000,2082000,2119000,2156000,2192000,2227000,2259000,2295000,2330000,2364000,2395000,2425000,2457000,2488000,2517000,2544000,2568000
"Population ages 05-09, male",SP.POP.0509.MA,Burundi,BDI,202374,210270,215560,218293,219752,221672,228042,235350,242739,248986,253020,258368,262156,264365,265402,265624,268352,271320,274152,276852,279684,288057,299759,314265,330181,345525,362764,379314,394374,407587,418893,438179,457273,474983,489809,500296,509314,515414,518915,521180,523693,525054,527820,531285,535138,539731,547542,557306,569345,583818,600538,624650,653467,686069,720075,752222,784510,814974,842983,869000,894000,921000,948000,974000,997000,1018000,1040000,1060000,1078000,1093000,1107000,1124000,1140000,1156000,1170000,1185000,1204000,1225000,1247000,1270000,1293000,1318000,1345000,1373000,1400000,1426000,1453000,1480000,1506000,1529000,1550000
"Population ages 05-09, male",SP.POP.0509.MA,Cabo Verde,CPV,15861,16951,17495,17530,17363,17422,17936,18838,20033,21222,22067,22551,22649,22390,21967,21595,21610,21585,21522,21440,21380,21164,21262,21625,22123,22603,23130,23713,24391,25178,26034,26995,28062,29124,30036,30685,31333,31673,31729,31610,31473,31155,30791,30391,29946,29450,29091,28787,28498,28192,27830,27668,27576,27539,27518,27461,27376,27269,27138,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,26000,26000,26000,26000,26000,25000,25000,25000,24000,24000,24000,24000,23000,23000,23000,23000,23000,22000,22000,22000,22000,22000
"Population ages 05-09, male",SP.POP.0509.MA,Cambodia,KHM,449534,468962,482609,490267,494336,498610,504741,511223,518399,525681,531551,539502,547312,552342,552504,547320,536265,523872,511568,500176,488597,479256,461656,437435,416216,412767,429038,478540,558580,651484,730141,793449,835261,854885,861875,870318,882212,889687,894313,894034,885987,885566,877286,859284,835294,812016,791924,776986,767304,761819,758310,758055,770764,794747,823607,848088,867235,880164,886483,889000,892000,896000,900000,903000,904000,903000,901000,896000,889000,881000,872000,865000,858000,852000,847000,842000,838000,836000,835000,835000,835000,835000,835000,835000,835000,834000,832000,830000,827000,823000,818000
"Population ages 05-09, male",SP.POP.0509.MA,Cameroon,CMR,332295,342243,351654,360107,367758,375058,387408,401157,415620,429844,442728,459800,477066,493870,509875,524900,544806,565174,585394,605065,623946,647928,672502,697192,721824,746247,776367,808591,841750,874123,903747,936974,968338,996810,1022073,1044267,1071464,1096452,1118516,1137578,1154048,1177787,1201186,1224041,1246871,1270396,1302450,1339831,1381304,1424131,1464661,1510199,1556172,1601248,1644332,1684387,1728173,1769800,1808282,1843000,1875000,1910000,1943000,1973000,2000000,2026000,2056000,2087000,2118000,2148000,2175000,2207000,2239000,2270000,2300000,2329000,2362000,2395000,2428000,2461000,2491000,2523000,2555000,2584000,2612000,2638000,2668000,2697000,2726000,2753000,2778000
"Population ages 05-09, male",SP.POP.0509.MA,Canada,CAN,1039516,1061775,1084133,1108085,1132419,1153421,1166862,1177318,1181632,1176797,1164555,1164916,1129928,1083673,1035253,994430,963010,941844,931624,929474,930333,928104,927607,927366,928790,931782,937448,946898,957202,973109,986652,999110,1007512,1012342,1016080,1020219,1025570,1032095,1038129,1042365,1042242,1038910,1026054,1003122,977036,954445,937486,925017,919710,920585,925053,927482,936843,953123,973454,990591,1013269,1028374,1037322,1035000,1034000,1040000,1045000,1051000,1056000,1058000,1063000,1066000,1067000,1066000,1064000,1066000,1067000,1066000,1065000,1062000,1063000,1062000,1061000,1059000,1056000,1059000,1063000,1067000,1072000,1076000,1084000,1092000,1100000,1107000,1113000
"Population ages 05-09, male",SP.POP.0509.MA,Central African Republic,CAF,90213,93099,96050,98846,101315,103310,106735,110136,113214,115727,117519,120781,123857,126650,129148,131320,134768,138436,142164,145850,149387,154222,159394,164511,169171,173094,178638,183844,188751,193508,198117,203712,209566,215237,220286,224455,230397,235629,240040,243795,247167,253185,259501,265827,271744,276700,284202,291595,298115,302991,305688,311508,315929,319018,321310,323238,324929,327800,331243,334000,337000,339000,341000,342000,343000,345000,349000,356000,363000,371000,378000,386000,394000,401000,407000,412000,418000,423000,428000,431000,433000,436000,438000,439000,440000,440000,441000,441000,442000,442000,442000
"Population ages 05-09, male",SP.POP.0509.MA,Chad,TCD,198806,206153,212209,216641,219790,222371,227581,232872,238039,242851,247041,254087,261366,268470,275209,281573,290460,300147,310292,320302,329380,341045,352644,363849,374646,385135,399679,414839,430007,444748,458880,476547,494635,512821,530905,548670,570977,594315,618248,642393,666265,695709,726236,756763,786319,814225,845548,876508,906652,935610,962845,994936,1026860,1057706,1086872,1114077,1145453,1176544,1206822,1236000,1263000,1295000,1326000,1357000,1386000,1414000,1445000,1476000,1506000,1534000,1560000,1590000,1619000,1646000,1671000,1694000,1721000,1747000,1771000,1794000,1814000,1839000,1863000,1886000,1906000,1925000,1947000,1968000,1988000,2006000,2021000
"Population ages 05-09, male",SP.POP.0509.MA,Channel Islands,CHI,3610,3683,3835,3994,4106,4121,4150,4261,4418,4589,4738,4787,4782,4714,4598,4461,4374,4263,4132,3997,3873,3752,3660,3596,3553,3527,3532,3565,3623,3692,3755,3856,3961,4066,4168,4265,4349,4404,4424,4416,4401,4353,4303,4245,4186,4141,4132,4118,4091,4043,3977,3960,3981,4040,4122,4197,4249,4274,4273,4300,4200,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4400,4400,4400,4400,4400,4400,4500,4500,4500,4500,4500,4500,4500,4500,4500,4600,4600,4600,4600,4600
"Population ages 05-09, male",SP.POP.0509.MA,Chile,CHL,548840,566558,579983,588891,594896,600578,608348,616299,624454,632338,639093,646053,653378,660439,666104,669088,670574,668255,662338,654414,646957,641059,636167,632809,631186,631208,633045,638247,646677,657364,668658,680040,693074,706822,719488,728949,734990,735502,730656,722449,713980,706336,698053,689531,680912,672202,664508,657447,651206,645838,641260,638224,637007,637664,639467,640961,642727,643109,641360,638000,633000,628000,622000,617000,611000,606000,602000,598000,593000,589000,585000,582000,579000,576000,573000,570000,567000,563000,559000,555000,551000,548000,544000,541000,537000,534000,531000,528000,526000,523000,520000
"Population ages 05-09, male",SP.POP.0509.MA,China,CHN,49906610,50026332,49419356,48215704,46439753,45414272,45738519,47228208,49920181,53237428,56172827,58896853,61443674,63711751,65536311,66723963,67461079,67324495,66382256,64801361,62863633,60951613,58527975,55645120,52675330,50287981,48826818,48430445,49108878,50577350,52338338,54317377,57232981,60807565,64246997,66440604,67319118,65868846,62209326,57421252,53164254,49854870,47191893,45288897,43919279,42642062,41520006,40966164,40954330,41286793,41649228,42008794,42388316,42752399,43121730,43539748,44038369,44530079,44925993,45164000,45232000,45144000,44764000,44098000,43248000,42378000,41573000,40741000,39902000,39068000,38247000,37506000,36852000,36289000,35795000,35323000,34913000,34559000,34257000,33998000,33768000,33601000,33470000,33369000,33284000,33201000,33139000,33075000,33003000,32912000,32789000
