Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
Urban population,SP.URB.TOTL,Austria,AUT,4561167,4592914,4624644,4658034,4692726,4726878,4763809,4803163,4831802,4852163,4872871,4897890,4927193,4955326,4964528,4952131,4944146,4946802,4943554,4935890,4936650,4947212,4930765,4902840,4882418,4864664,4847469,4830238,4816676,4817928,4833974,4861464,4893935,4912877,4910076,4895821,4880469,4864091,4847335,4834637,4824004,4820068,4821291,4822095,4829142,4839033,4839801,4832038,4823638,4812679,4800510,4792887,4817487,4861991,4916377,4988134,5058968,5110858,5139000,5169000,5201000,5233000,5267000,5301000,5336000,5372000,5408000,5445000,5482000,5520000,5557000,5596000,5635000,5673000,5713000,5752000,5791000,5830000,5869000,5907000,5945000,5983000,6020000,6056000,6092000,6125000,6158000,6190000,6221000,6251000,6279000
Urban population,SP.URB.TOTL,Azerbaijan,AZE,2051432,2110437,2171811,2233683,2293590,2349763,2401556,2449254,2493163,2534088,2590427,2666681,2742016,2816715,2884271,2944707,3005274,3066067,3127436,3187547,3246175,3305703,3366409,3428569,3495127,3566420,3639923,3715252,3792009,3852583,3847891,3885695,3922204,3959159,3989565,4012031,4028686,4043596,4057628,4085971,4135854,4184325,4232008,4280744,4335079,4396406,4461940,4530068,4643726,4759039,4835557,4920166,5008847,5098727,5189181,5279540,5368846,5453517,5540000,5625000,5709000,5792000,5874000,5955000,6035000,6114000,6193000,6271000,6349000,6427000,6505000,6583000,6661000,6740000,6818000,6895000,6972000,7047000,7121000,7192000,7262000,7330000,7395000,7458000,7519000,7578000,7634000,7688000,7740000,7790000,7837000
Urban population,SP.URB.TOTL,"Bahamas, The",BHS,65401,69587,74094,78852,83751,88714,93733,98784,103767,108556,113068,117234,121087,124751,128424,132250,136279,140473,144846,149340,153997,159055,164261,169532,174781,179944,184961,189864,194731,199676,204654,209068,213687,218337,222758,226812,230381,233582,236721,240212,244291,248719,253793,259335,265039,270702,276254,281743,287110,292348,297423,302331,307051,311585,315931,320093,324065,327853,332000,335000,339000,342000,346000,349000,353000,356000,360000,363000,366000,370000,373000,376000,379000,382000,384000,387000,390000,392000,395000,397000,400000,402000,404000,406000,409000,411000,413000,414000,416000,418000,420000
Urban population,SP.URB.TOTL,Bahrain,BHR,133710,138239,142593,146737,150679,154631,158719,162770,167094,172099,178110,185108,193097,202410,213472,226495,241774,259015,277084,294402,309867,322929,333966,343892,354084,365554,378677,393107,408233,423114,437114,450270,462398,473985,485792,498242,511456,525811,542384,562553,587333,616417,649672,688248,733577,786220,847736,916639,986747,1049687,1099826,1133761,1154099,1168545,1188257,1220937,1269685,1331176,1399000,1464000,1520000,1563000,1598000,1625000,1651000,1679000,1709000,1739000,1771000,1801000,1828000,1854000,1878000,1900000,1921000,1941000,1961000,1979000,1997000,2014000,2031000,2047000,2062000,2077000,2092000,2106000,2119000,2132000,2145000,2157000,2169000
Urban population,SP.URB.TOTL,Bangladesh,BGD,2475057,2617508,2805637,3008532,3228260,3467852,3729712,4014260,4316105,4626933,4939077,5248219,5557188,5875157,6313359,7013651,7811638,8713882,9728604,10856231,12099237,13228798,13943509,14691533,15478941,16306248,17177150,18090344,19042936,20025732,21037032,22024916,22922841,23837323,24779354,25751082,26756934,27790504,28852897,29937469,31040015,32314461,33816861,35351142,36901038,38452444,40000914,41547693,43106068,44698589,46347659,48058996,49821756,51623507,53456560,55304800,57168296,59047279,60944000,62865000,64815000,66792000,68791000,70806000,72825000,74838000,76839000,78827000,80799000,82754000,84690000,86603000,88489000,90347000,92170000,93957000,95703000,97403000,99091000,100764000,102422000,104064000,105687000,107291000,108874000,110434000,111967000,113475000,114957000,116412000,117836000
Urban population,SP.URB.TOTL,Barbados,BRB,84932,85371,85875,86416,86942,87420,87841,88229,88618,89058,89687,90755,91917,93135,94372,95597,96795,97974,99128,100245,101135,100797,100404,99975,99543,99135,98751,98392,98041,97696,97302,96687,96072,95457,94845,94235,93638,93046,92451,91842,91281,91029,90758,90482,90221,89987,89789,89613,89452,89286,89099,88951,88849,88790,88779,88815,88899,89027,89000,89000,90000,90000,90000,91000,91000,92000,92000,93000,94000,94000,95000,96000,97000,98000,99000,100000,101000,102000,103000,104000,105000,106000,107000,108000,109000,110000,111000,112000,113000,113000,114000
Urban population,SP.URB.TOTL,Belarus,BLR,2656234,2772677,2895029,3022385,3153963,3282735,3415027,3551335,3690749,3831426,3978504,4133823,4290972,4447749,4602886,4741013,4877627,5019081,5167027,5309728,5448102,5591406,5734993,5879814,6025280,6167842,6312729,6457896,6578021,6669994,6722804,6766166,6820815,6876000,6907418,6924376,6940093,6949064,6954054,6966778,6983033,6995457,6998521,6996348,6994710,6992229,6993921,7005597,7024602,7051358,7086808,7122689,7164339,7212995,7266287,7324181,7378986,7421374,7452000,7480000,7506000,7531000,7555000,7576000,7595000,7612000,7625000,7636000,7645000,7650000,7653000,7653000,7652000,7649000,7644000,7639000,7633000,7626000,7620000,7613000,7606000,7600000,7594000,7588000,7582000,7578000,7574000,7570000,7567000,7563000,7558000
Urban population,SP.URB.TOTL,Belgium,BEL,8463316,8500111,8545539,8624158,8720520,8814176,8887919,8951328,9000174,9039007,9061057,9090451,9138742,9179915,9221059,9259701,9288043,9319769,9348049,9375266,9403844,9418778,9426273,9435379,9444896,9457075,9469618,9486775,9525797,9569207,9606261,9650427,9697796,9743821,9781788,9810102,9836805,9868070,9896510,9926274,9956937,9997106,10047703,10095562,10144977,10206487,10279407,10360589,10448114,10537701,10639649,10784163,10856360,10912673,10966157,11034732,11095615,11150306,11218000,11283000,11341000,11390000,11433000,11475000,11516000,11556000,11596000,11635000,11673000,11709000,11743000,11775000,11806000,11836000,11864000,11891000,11918000,11944000,11969000,11993000,12017000,12039000,12061000,12082000,12102000,12122000,12141000,12159000,12177000,12195000,12211000
Urban population,SP.URB.TOTL,Belize,BLZ,49740,50874,52013,53188,54410,55692,57046,58442,59828,61107,62268,63401,64396,65278,66086,66858,67590,68294,69059,69998,71175,72577,74223,76043,77945,79853,81779,83738,85658,87432,89022,90347,91444,92579,94055,96083,98748,101945,105454,108953,112276,115714,118947,122042,125151,128361,131697,135116,138576,142037,145457,148887,152344,155852,159440,163138,166946,170858,175000,179000,183000,187000,192000,196000,201000,205000,210000,215000,220000,225000,230000,235000,240000,245000,251000,256000,261000,267000,272000,278000,283000,289000,294000,300000,305000,311000,316000,322000,327000,333000,338000
Urban population,SP.URB.TOTL,Benin,BEN,225533,243036,262053,282715,305170,329545,356057,384830,416031,449720,486099,525276,567564,613051,662185,715202,772494,834085,900437,965278,1016236,1070018,1126940,1187099,1250621,1317607,1388168,1462441,1541340,1625791,1716834,1815044,1910225,1995344,2082662,2170765,2259203,2348391,2439225,2533357,2631925,2735157,2847830,2973327,3103024,3236233,3372954,3513642,3658706,3808656,3964237,4125667,4292992,4466187,4646096,4832681,5026155,5226648,5434000,5648000,5869000,6097000,6331000,6572000,6821000,7076000,7339000,7608000,7885000,8170000,8461000,8759000,9065000,9378000,9697000,10024000,10358000,10698000,11044000,11396000,11755000,12120000,12490000,12867000,13250000,13638000,14032000,14432000,14836000,15246000,15661000
