Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 00-04, female",SP.POP.0004.FE,Cuba,CUB,437157,441836,475203,525680,573110,604145,647666,654510,635733,611789,597603,568859,560934,566496,568618,555444,542382,509631,464116,421228,391626,355225,345478,355104,370562,383148,411002,427104,433614,435568,436619,439337,431670,418223,404214,393310,373278,366407,367892,369826,366657,366802,359626,347171,334231,323844,310340,301459,296540,293822,292155,291410,293721,297572,300974,302420,305731,303836,298515,293000,288000,281000,277000,277000,277000,275000,274000,271000,266000,262000,258000,254000,250000,248000,245000,242000,240000,238000,235000,234000,232000,231000,229000,228000,227000,226000,226000,225000,224000,222000,221000
"Population ages 00-04, female",SP.POP.0004.FE,Curacao,CUW,9765,9777,9681,9484,9284,9163,8864,8826,8998,9167,9193,9404,9170,8654,8228,7860,7482,7214,7012,6904,6829,6641,6626,6675,6747,6817,6969,7024,6986,6910,6846,6814,6706,6562,6364,6144,5923,5667,5303,4891,4507,4034,3893,3940,4017,4146,4416,4490,4438,4370,4391,4388,4465,4614,4759,4854,4995,5030,4984,5000,5000,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
"Population ages 00-04, female",SP.POP.0004.FE,Cyprus,CYP,36938,37563,37373,36444,35215,34148,33519,32324,30833,29398,28462,28256,28136,28243,28504,28725,28551,28602,28732,28856,28982,29679,30082,30299,30517,30995,32047,32610,32954,33318,33819,33816,34088,34484,34771,34839,35012,34793,34306,33714,33070,31986,31117,30451,29991,29733,29310,29464,29995,30586,30946,31460,31755,31865,31913,31954,31745,31664,31663,32000,31000,31000,31000,30000,30000,30000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
"Population ages 00-04, female",SP.POP.0004.FE,Czech Republic,CZE,354805,341627,336464,335571,336037,335179,340135,338937,334493,332509,335190,338261,352932,373955,395154,412185,434364,445670,447915,444017,434570,420019,399757,376218,354412,337675,311715,304051,308355,314534,314884,324722,323721,313785,300516,287980,273939,257436,241004,227018,216781,201920,200038,207042,217079,226564,243304,255690,264654,270827,275227,279762,279009,274849,270268,267063,258405,256563,259067,261000,261000,262000,260000,255000,250000,246000,241000,237000,234000,230000,227000,224000,222000,220000,219000,219000,220000,221000,223000,226000,229000,232000,235000,237000,239000,240000,241000,242000,242000,242000,241000
"Population ages 00-04, female",SP.POP.0004.FE,Denmark,DNK,178397,183780,187345,189325,190629,191855,193975,193876,192065,189711,187989,184650,182564,181397,179685,176530,173321,169057,163918,158409,152792,146341,140499,135526,131793,129690,128262,129588,132815,136968,141454,148511,154177,158575,162039,165109,168154,168683,167660,166105,164707,161064,159494,159296,159478,159317,159188,159586,160076,159811,158443,157808,154349,149555,145506,143546,139472,140156,144055,148000,151000,157000,160000,160000,161000,162000,163000,165000,166000,167000,168000,168000,168000,168000,168000,167000,167000,166000,166000,165000,164000,164000,163000,162000,162000,161000,161000,161000,161000,161000,162000
"Population ages 00-04, female",SP.POP.0004.FE,Djibouti,DJI,7100,7876,8573,9235,9934,10726,11605,12484,13386,14311,15280,16242,17141,18156,19584,21680,23887,26692,29711,32187,33489,35051,35195,34587,34540,36147,37989,41777,46691,50901,52850,55229,54967,52809,50437,49224,47690,47615,48657,49883,50554,51577,51887,51606,51117,50726,50378,49800,49170,48644,48357,48041,48121,48465,48856,49140,49718,49915,49840,50000,50000,50000,50000,50000,50000,50000,50000,50000,49000,49000,49000,49000,48000,48000,48000,47000,47000,47000,46000,46000,46000,45000,45000,45000,45000,44000,44000,44000,44000,44000,43000
"Population ages 00-04, female",SP.POP.0004.FE,Dominican Republic,DOM,330556,340202,348949,357021,364451,371393,378502,384113,388643,392710,396910,401706,405831,409537,412986,416423,420900,424366,427320,430533,434628,439674,445669,452200,458409,463788,470634,474725,476963,478934,481833,484431,488467,493236,497174,499238,501856,501132,498293,495683,494974,493219,495531,500511,505550,508828,513895,515385,514261,512515,511542,509626,508950,509113,509042,507979,506625,504598,501949,499000,496000,493000,490000,487000,485000,481000,479000,475000,472000,469000,465000,462000,458000,455000,451000,448000,444000,440000,436000,433000,429000,425000,421000,417000,413000,410000,406000,402000,398000,395000,391000
"Population ages 00-04, female",SP.POP.0004.FE,Ecuador,ECU,398199,403669,413044,425630,439119,452032,466815,479845,491439,502597,514226,527836,538913,548308,556878,565521,574489,582112,589030,595925,603419,611408,619554,627991,636868,646444,657710,668407,678565,688049,696872,706769,713674,718526,722677,727123,730993,736005,741445,745800,748056,750987,750719,748591,747103,748011,747876,752373,759903,767577,773471,782171,786231,787178,787731,789795,792063,795594,799752,803000,804000,804000,803000,801000,798000,795000,793000,791000,789000,786000,784000,782000,779000,777000,774000,771000,769000,767000,764000,761000,758000,755000,752000,749000,745000,742000,739000,735000,732000,728000,724000
"Population ages 00-04, female",SP.POP.0004.FE,"Egypt, Arab Rep.",EGY,2196870,2306391,2364539,2387186,2405323,2443546,2493070,2549333,2611705,2669787,2718450,2786331,2822971,2840736,2861080,2902487,2960592,3030820,3114010,3205861,3305136,3427743,3533802,3629498,3726404,3834760,3960556,4080203,4186975,4263701,4300287,4341701,4304984,4217470,4122365,4050858,3938357,3893326,3900570,3930263,3960883,4019755,4086515,4155824,4224736,4292567,4397722,4454780,4494031,4566301,4707348,4844358,5102392,5425882,5716957,5909792,6157410,6190292,6074036,5926000,5830000,5623000,5561000,5605000,5668000,5687000,5732000,5741000,5722000,5710000,5730000,5779000,5841000,5916000,5995000,6076000,6179000,6269000,6347000,6414000,6473000,6531000,6568000,6589000,6601000,6607000,6595000,6592000,6593000,6591000,6581000
"Population ages 00-04, female",SP.POP.0004.FE,El Salvador,SLV,253262,260418,267960,275817,283467,290721,299243,305599,310525,315232,320739,327068,333298,339471,345398,351087,358213,364128,368835,372228,374285,376431,376207,374384,372120,370300,366763,364989,364687,365434,366985,369155,372339,375875,378826,380476,382917,382308,379176,374190,367813,358865,348603,337861,327818,319174,307997,302155,299874,298516,296330,297417,295154,290702,286378,283915,282032,281278,281414,281000,281000,280000,278000,275000,272000,268000,264000,261000,258000,254000,251000,247000,243000,239000,236000,232000,228000,225000,222000,218000,215000,213000,210000,208000,205000,203000,201000,199000,197000,195000,193000
