Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 0-14, male",SP.POP.0014.MA.IN,Austria,AUT,799572,812286,824466,837331,852215,868827,885551,903807,919683,931036,937875,940170,939121,933505,921175,902612,880818,860524,838413,814757,792317,773277,753777,733919,716784,701623,691026,679235,668760,663811,665851,673540,688109,704450,716378,722017,722264,716691,707119,698018,691415,684952,681977,680364,678306,673977,668196,658907,648370,638588,631065,624931,621423,620694,622297,626486,632357,636684,639000,641000,644000,647000,651000,654000,657000,659000,661000,663000,664000,663000,662000,661000,658000,655000,651000,647000,642000,638000,633000,628000,624000,620000,616000,613000,610000,608000,607000,606000,606000,606000,606000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Azerbaijan,AZE,791637,843156,896719,949454,997519,1038373,1079069,1109312,1130900,1147361,1160668,1167810,1173779,1176722,1174188,1165721,1156187,1142079,1125428,1109691,1097128,1090495,1088757,1091748,1098833,1109677,1131749,1156124,1181128,1205851,1215819,1241374,1265358,1288182,1306922,1319814,1324731,1324903,1320148,1309812,1294838,1266230,1237207,1207992,1179511,1152394,1133783,1114777,1108021,1106301,1102584,1108780,1123410,1143982,1165591,1184662,1210949,1227390,1239000,1249000,1261000,1260000,1265000,1269000,1266000,1253000,1237000,1214000,1184000,1154000,1127000,1105000,1086000,1069000,1054000,1041000,1032000,1025000,1020000,1015000,1012000,1011000,1011000,1010000,1010000,1009000,1007000,1004000,1001000,997000,991000
"Population ages 0-14, male",SP.POP.0014.MA.IN,"Bahamas, The",BHS,23213,24442,25823,27341,28923,30495,31772,32977,34111,35190,36182,36477,36918,37444,37949,38383,38875,39098,39177,39343,39707,39771,40253,40943,41522,41832,42287,42321,42128,42057,42300,42471,43090,43908,44504,44658,44913,44692,44234,43917,43974,43493,43280,43185,43014,42685,42844,42894,42665,42136,41417,41471,41252,40982,40861,40940,41073,41432,42000,42000,43000,43000,43000,43000,43000,43000,43000,43000,43000,42000,42000,42000,42000,42000,41000,41000,41000,41000,40000,40000,40000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Bahrain,BHR,33631,36007,38236,40449,42621,44560,45100,45485,45925,46630,47726,48446,49022,49773,51065,53088,54556,56768,59344,61623,63146,65230,66839,68271,69924,72054,74370,76742,79222,81545,83323,85037,86021,86502,86783,87226,89138,90977,93706,97930,103732,104700,106370,109247,113509,118954,119995,122507,125688,128163,129007,133436,135763,137766,141220,146896,147878,150200,153000,156000,158000,161000,163000,164000,166000,167000,168000,169000,169000,170000,171000,172000,172000,173000,174000,174000,175000,174000,173000,173000,173000,172000,170000,169000,168000,167000,166000,164000,162000,161000,160000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Bangladesh,BGD,10227389,10622583,10997733,11374298,11783192,12238465,12763413,13328593,13898949,14413102,14825679,15197473,15495328,15749677,16019652,16348802,16769194,17212748,17675946,18138073,18583181,19073571,19525627,19954747,20382275,20816486,21279560,21734523,22169257,22561302,22896895,23233582,23516859,23756526,23969009,24164382,24357080,24526507,24671101,24787559,24874271,25021900,25137166,25212528,25237338,25203673,25220790,25181036,25102237,25013158,24932768,24774253,24642688,24520516,24383577,24221006,24054586,23865044,23665000,23475000,23304000,23137000,22981000,22832000,22683000,22527000,22364000,22200000,22032000,21853000,21662000,21468000,21263000,21050000,20830000,20607000,20387000,20166000,19945000,19723000,19502000,19290000,19083000,18879000,18679000,18480000,18298000,18118000,17941000,17768000,17599000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Barbados,BRB,42722,43362,43984,44561,45069,45464,45556,45444,45180,44861,44521,43344,42482,41741,40835,39646,39340,38637,37953,37678,37827,36863,36240,35797,35299,34666,34196,33558,32852,32248,31814,31374,31118,30981,30861,30709,30581,30418,30245,30107,30015,29626,29348,29150,28978,28810,28692,28569,28463,28414,28434,28253,28173,28159,28159,28141,27972,27811,28000,28000,27000,27000,27000,27000,27000,27000,27000,27000,26000,26000,26000,26000,26000,26000,26000,26000,26000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,24000,24000,24000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Belarus,BLR,1209737,1248286,1279914,1305206,1326034,1342763,1347325,1348699,1345431,1336479,1322142,1297686,1275348,1253967,1231970,1208401,1189932,1168079,1146417,1129180,1120008,1117262,1123603,1136177,1149402,1160140,1174529,1186096,1190153,1192069,1190238,1186464,1179198,1167476,1148770,1125663,1091526,1058784,1025322,989301,949215,913505,875073,836667,802615,774795,754614,739275,729146,724309,724282,729862,740015,754292,770713,787570,804194,818070,829000,839000,847000,850000,853000,854000,852000,847000,839000,828000,815000,801000,787000,773000,760000,748000,737000,726000,717000,709000,703000,698000,695000,694000,695000,697000,700000,704000,709000,714000,720000,725000,729000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Belgium,BEL,1098742,1115304,1125042,1133495,1143325,1153752,1162384,1167926,1170146,1169370,1164497,1155651,1149466,1141269,1130320,1115892,1099799,1079934,1058041,1036833,1017936,998441,981771,967803,955133,943412,935142,927113,921912,919100,918252,917381,919895,924419,928291,929872,930275,928775,925504,922633,921162,917146,916266,916613,917193,918333,921844,925400,929341,933966,940342,954232,960547,965383,971158,980023,987825,997651,1010000,1021000,1028000,1032000,1033000,1031000,1029000,1027000,1024000,1022000,1020000,1018000,1014000,1011000,1007000,1003000,999000,995000,993000,991000,990000,990000,989000,990000,991000,993000,995000,997000,1000000,1003000,1006000,1009000,1012000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Belize,BLZ,20979,21897,22729,23536,24348,25183,25993,26837,27667,28407,29019,29778,30450,31034,31555,32029,32424,32745,33017,33347,33817,34238,34880,35671,36492,37258,38206,39068,39852,40570,41215,41836,42427,43028,43743,44675,45624,46753,48072,49493,50881,52065,53132,54075,54928,55732,56240,56731,57184,57588,57936,58179,58442,58685,58877,59024,59358,59628,60000,60000,61000,61000,62000,62000,63000,63000,64000,64000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,64000,64000,64000,64000,64000,64000,63000,63000,63000,63000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Benin,BEN,459509,472806,487594,503369,519075,534197,551477,567905,583836,599833,616187,635852,655211,674551,694165,714278,737511,761049,784940,809130,833638,861596,889410,917410,945997,975443,1008166,1041111,1074896,1110268,1147752,1187849,1229347,1271508,1313069,1353047,1398405,1441566,1483401,1525234,1567954,1614070,1660406,1706656,1752273,1796927,1847549,1897336,1946570,1995683,2045059,2098385,2151158,2203639,2256134,2308715,2364111,2418920,2473000,2526000,2579000,2634000,2689000,2742000,2794000,2845000,2900000,2954000,3006000,3057000,3108000,3163000,3217000,3270000,3322000,3372000,3427000,3480000,3531000,3581000,3630000,3682000,3733000,3782000,3829000,3874000,3923000,3971000,4016000,4059000,4101000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Bhutan,BTN,47710,49043,50156,51211,52427,53935,55750,57791,60020,62324,64646,67171,69631,72056,74509,77014,79935,82823,85622,88240,90610,93565,96129,98519,101083,104026,107629,111689,115559,118250,119079,119832,118937,117187,115868,115905,115374,115891,117196,118729,120096,119523,118797,118003,117169,116220,115880,115315,114610,113796,112877,112539,111879,111055,110265,109601,109156,108938,109000,109000,108000,108000,107000,107000,106000,105000,104000,104000,103000,102000,101000,100000,99000,98000,97000,95000,94000,93000,92000,91000,90000,89000,88000,87000,86000,86000,85000,84000,84000,83000,83000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Bolivia,BOL,785528,803433,822542,842059,860350,876598,896418,913889,929858,945663,962004,982838,1003434,1024139,1045110,1066399,1091623,1116970,1142346,1167401,1191812,1219661,1246064,1271280,1295574,1318910,1343815,1367395,1389783,1411093,1431400,1452744,1472968,1492231,1510770,1528740,1548990,1568204,1586528,1604002,1620510,1638872,1655469,1670636,1684709,1697778,1710678,1722618,1733360,1742461,1749702,1756942,1762028,1765529,1768462,1771496,1776017,1781081,1786000,1791000,1795000,1803000,1809000,1814000,1819000,1824000,1831000,1838000,1845000,1851000,1856000,1861000,1864000,1866000,1867000,1867000,1867000,1867000,1865000,1863000,1860000,1858000,1854000,1850000,1846000,1841000,1837000,1832000,1827000,1821000,1815000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Bosnia and Herzegovina,BIH,627722,640706,652188,661303,667570,670765,677518,679312,677850,675912,675142,672786,672949,673764,672542,668147,660851,650589,638733,627859,619402,611591,606255,602445,598458,593371,589512,585467,579709,570173,555000,532312,505651,477751,452975,434872,421433,413904,410262,406945,401426,393571,382200,368683,355689,344751,332785,324661,318560,311469,302029,296677,287829,277467,268893,263823,257682,255265,255000,256000,255000,255000,254000,252000,250000,249000,249000,248000,247000,247000,246000,244000,243000,241000,239000,237000,234000,231000,228000,225000,222000,219000,216000,213000,211000,208000,206000,204000,202000,201000,200000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Botswana,BWA,119826,124080,129050,134448,139801,144886,149468,153865,158192,162711,167571,172518,177675,183184,189190,195789,202782,210302,218216,226303,234384,243472,252419,261129,269457,277241,284886,291524,297354,302710,307748,312016,316277,320105,322894,324361,326942,328103,328193,327771,327167,327492,327536,327532,327665,328120,328370,329243,330678,332581,334933,338018,341570,345541,349794,354142,358836,363015,367000,371000,374000,377000,380000,382000,384000,385000,386000,385000,384000,382000,381000,380000,378000,377000,376000,375000,374000,373000,372000,371000,370000,370000,370000,369000,369000,369000,369000,369000,368000,368000,367000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Brazil,BRA,15680556,16207989,16743886,17273178,17773518,18230847,18725608,19150991,19524577,19873096,20209417,20548156,20878057,21194942,21491219,21768774,22094299,22412689,22728340,23049200,23380984,23810698,24230027,24641074,25038170,25409927,25796020,26130863,26419028,26666301,26874006,27001669,27115018,27199539,27240647,27238152,27224913,27179498,27104660,27006829,26888092,26807483,26674589,26507714,26327988,26143088,25913959,25697691,25480611,25244011,24984510,24719835,24458333,24195656,23930440,23663708,23466769,23241018,23007000,22792000,22605000,22418000,22266000,22132000,21986000,21815000,21642000,21450000,21241000,21027000,20813000,20614000,20415000,20216000,20016000,19816000,19635000,19454000,19275000,19097000,18922000,18762000,18606000,18452000,18300000,18150000,18015000,17884000,17754000,17625000,17494000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Brunei Darussalam,BRN,18267,19369,20592,21873,23099,24226,25222,26081,26861,27670,28566,29401,30356,31393,32445,33472,34726,35790,36747,37664,38532,39632,40751,41861,42925,43928,44220,44502,44856,45362,46022,47097,48173,49221,50119,50758,51471,51878,52072,52197,52336,52277,52219,52230,52224,52081,52334,52292,52149,52060,52035,51687,51428,51215,50989,50726,50766,50623,50000,50000,50000,50000,50000,50000,51000,50000,50000,50000,50000,49000,49000,49000,48000,48000,47000,47000,47000,46000,46000,46000,45000,45000,45000,44000,44000,44000,44000,44000,44000,43000,43000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Bulgaria,BGR,1047386,1047679,1042835,1034416,1025879,1017709,1011209,1005177,1000788,997578,993874,992762,991684,992213,995251,997251,1001804,1007009,1007547,1007261,1008349,1010209,1009389,1006371,1002480,995876,983835,975800,967438,943690,909933,886416,856645,825677,798478,772571,745903,721315,698556,677173,656129,623183,591960,570956,551899,534986,526092,517610,510645,506306,504313,505409,507310,510100,513520,516917,516500,517900,519000,519000,517000,514000,509000,502000,494000,488000,481000,474000,468000,462000,456000,448000,441000,435000,428000,422000,416000,411000,406000,402000,399000,396000,394000,392000,391000,390000,389000,388000,387000,386000,385000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Burkina Faso,BFA,1015882,1036452,1054755,1071873,1089318,1108026,1133135,1159057,1185326,1210932,1235299,1266603,1295702,1323500,1351503,1380649,1417928,1456323,1495798,1536149,1577532,1627579,1677171,1727033,1777908,1829833,1887327,1944517,2001492,2058136,2114320,2175462,2235978,2295905,2355387,2414698,2483131,2550571,2618013,2686702,2757334,2837974,2919116,3001374,3085400,3171697,3269517,3368212,3467876,3568139,3668599,3777536,3884594,3990371,4095540,4200146,4307075,4413317,4518000,4620000,4720000,4823000,4924000,5022000,5119000,5216000,5319000,5422000,5524000,5625000,5726000,5833000,5939000,6043000,6146000,6248000,6356000,6461000,6565000,6666000,6763000,6866000,6964000,7059000,7151000,7238000,7330000,7417000,7501000,7581000,7658000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Burundi,BDI,602530,618734,636364,654722,672593,689598,712015,733022,751946,767878,779796,793387,802587,809137,815938,825404,836789,851122,867981,886359,905875,934901,963664,994074,1028246,1066831,1111008,1157698,1204271,1246884,1283169,1334256,1378108,1415382,1447440,1475131,1496064,1513857,1530661,1549530,1573101,1585609,1603806,1627472,1656006,1688879,1728154,1771782,1818976,1868789,1920840,1990840,2059818,2129764,2203309,2281602,2362651,2447362,2533000,2617000,2696000,2776000,2851000,2920000,2985000,3048000,3111000,3171000,3228000,3283000,3336000,3392000,3448000,3503000,3558000,3615000,3679000,3744000,3811000,3879000,3948000,4026000,4104000,4182000,4260000,4337000,4418000,4497000,4573000,4645000,4715000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Cabo Verde,CPV,42567,44184,46619,49540,52386,54865,57654,60014,61930,63442,64474,64812,64930,64898,64811,64802,65377,65939,66510,67197,68105,68273,68757,69506,70424,71444,72936,74420,75904,77495,79331,81195,83231,85330,87309,89032,90643,92024,93144,93984,94550,94394,93972,93280,92352,91257,90196,89112,88039,86997,86007,85556,85027,84499,84071,83773,83459,83308,83000,83000,83000,83000,83000,83000,83000,83000,82000,82000,82000,82000,81000,81000,81000,80000,79000,79000,78000,78000,77000,76000,76000,75000,74000,74000,73000,73000,72000,72000,71000,71000,70000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Cambodia,KHM,1313653,1354592,1400364,1446809,1487348,1518170,1545301,1561457,1571006,1581703,1598215,1621768,1653997,1683252,1689994,1660840,1609576,1525734,1432187,1364322,1346974,1338402,1386478,1471791,1561486,1635383,1730136,1793207,1842499,1905813,1996433,2083788,2195392,2316350,2421713,2497489,2567463,2603514,2607138,2591086,2566917,2542067,2524715,2515372,2508842,2500089,2483153,2467233,2451111,2438178,2432298,2441226,2447610,2456452,2472448,2496438,2518073,2549608,2586000,2618000,2641000,2659000,2668000,2670000,2669000,2666000,2659000,2652000,2643000,2632000,2619000,2606000,2592000,2578000,2565000,2553000,2544000,2536000,2529000,2523000,2518000,2514000,2510000,2507000,2503000,2498000,2492000,2484000,2476000,2466000,2455000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Cameroon,CMR,1032687,1061555,1091462,1122255,1153407,1184729,1223772,1261860,1299833,1338780,1379232,1427270,1475803,1525156,1575430,1626791,1685797,1745093,1805309,1867249,1931416,2004079,2078263,2153856,2230472,2307802,2394882,2480445,2564636,2647404,2728182,2814948,2898511,2978279,3053311,3123088,3198061,3267320,3332509,3396462,3461601,3537855,3615944,3696253,3778779,3863780,3963844,4063940,4165251,4268956,4375186,4493069,4610795,4727890,4843054,4955281,5071160,5182838,5290000,5393000,5493000,5594000,5692000,5785000,5875000,5962000,6056000,6145000,6232000,6318000,6404000,6498000,6590000,6682000,6772000,6861000,6958000,7052000,7144000,7235000,7325000,7420000,7514000,7606000,7695000,7781000,7872000,7960000,8043000,8123000,8201000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Canada,CAN,3088154,3162635,3222769,3273497,3316848,3349488,3366561,3366671,3349333,3318083,3286257,3241706,3208084,3179793,3148317,3110659,3073821,3020547,2957961,2903257,2871283,2849517,2838850,2832978,2831291,2831346,2841683,2861725,2882121,2918747,2949304,2983864,3017970,3046585,3063910,3067369,3081207,3079796,3061688,3039149,3019607,2998141,2978968,2964478,2947017,2925761,2903815,2887750,2877778,2874113,2874156,2888521,2901743,2912442,2924917,2936009,2969009,3014594,3055000,3089000,3112000,3141000,3158000,3166000,3171000,3175000,3187000,3197000,3203000,3205000,3203000,3210000,3212000,3211000,3206000,3201000,3206000,3209000,3212000,3213000,3212000,3225000,3236000,3245000,3255000,3263000,3285000,3305000,3324000,3341000,3356000
"Population ages 0-14, male",SP.POP.0014.MA.IN,Central African Republic,CAF,285922,293810,301528,309193,316840,324474,334222,343641,352703,361290,369331,380008,389874,399299,408762,418628,430083,441528,453292,465741,479095,494377,510296,526318,541539,555277,572639,588172,602618,617139,632537,648578,664806,680955,696508,711049,728645,745218,760729,775165,788582,806835,823375,838561,852887,866545,885445,903507,919648,932323,940523,954371,964481,972244,980041,989855,995665,1002727,1011000,1021000,1033000,1043000,1056000,1070000,1084000,1097000,1115000,1131000,1147000,1163000,1180000,1200000,1219000,1239000,1257000,1273000,1291000,1306000,1319000,1331000,1342000,1352000,1361000,1369000,1375000,1380000,1387000,1392000,1396000,1400000,1404000
