Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 15-64, male",SP.POP.1564.MA.IN,Bangladesh,BGD,13989682,14267424,14585873,14935237,15301061,15676936,16037070,16415099,16795932,17172153,17543243,17806121,18039137,18275730,18548454,18879879,19263236,19747468,20312368,20937804,21608694,22247194,22956237,23720267,24520202,25347122,26139286,26962162,27815622,28706529,29637152,30521319,31437655,32388120,33374242,34397393,35402193,36441600,37508892,38595740,39692673,40710596,41745016,42774112,43770543,44718289,45478601,46195098,46895075,47612999,48375167,49257875,50167037,51105311,52072744,53060983,54013385,54984151,55956000,56905000,57818000,58687000,59528000,60334000,61097000,61814000,62463000,63063000,63620000,64147000,64648000,65103000,65532000,65938000,66325000,66694000,67033000,67357000,67654000,67914000,68127000,68289000,68409000,68487000,68524000,68522000,68476000,68394000,68278000,68130000,67954000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Barbados,BRB,56180,56001,56172,56584,57059,57484,57965,58496,59110,59833,60705,62467,63968,65273,66563,67904,68630,69617,70503,71013,71216,72527,73640,74671,75820,77146,78248,79561,80958,82235,83293,84053,84567,84921,85244,85605,85919,86259,86587,86834,86987,87640,88169,88623,89081,89586,89998,90451,90873,91165,91277,91496,91508,91377,91168,90932,90846,90715,91000,90000,90000,90000,89000,89000,88000,88000,87000,87000,86000,86000,85000,85000,84000,84000,83000,83000,83000,82000,82000,81000,81000,81000,80000,80000,80000,80000,79000,79000,79000,79000,78000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Belarus,BLR,2252963,2254846,2267134,2287614,2312716,2340560,2376123,2415423,2458891,2506702,2557663,2612894,2666325,2717669,2766721,2812768,2850854,2895681,2945845,2993340,3036371,3076958,3110837,3140171,3167977,3195314,3215254,3236968,3246962,3255736,3258672,3250304,3248985,3251351,3248092,3244798,3251179,3257716,3265836,3278379,3290377,3288430,3282469,3275398,3270602,3267670,3259461,3258983,3261859,3265037,3264382,3249804,3233730,3217534,3202324,3189662,3168472,3144082,3117000,3090000,3063000,3034000,3005000,2978000,2955000,2937000,2915000,2898000,2885000,2875000,2868000,2857000,2849000,2842000,2836000,2830000,2817000,2806000,2794000,2782000,2770000,2751000,2734000,2716000,2698000,2679000,2654000,2629000,2604000,2580000,2556000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Belgium,BEL,2941389,2932496,2933130,2949445,2973061,2995142,3005649,3015157,3022276,3029214,3034050,3041492,3057630,3074615,3095748,3120407,3136570,3154929,3176352,3201643,3231200,3254284,3279041,3303966,3325132,3341360,3343604,3343573,3348658,3354505,3358552,3362705,3367713,3372079,3374361,3374773,3371551,3372843,3375618,3380275,3386111,3397706,3412650,3426882,3443160,3465474,3489037,3518324,3550593,3581246,3611937,3649481,3660342,3664854,3669422,3681262,3689218,3696097,3708000,3718000,3726000,3724000,3721000,3717000,3712000,3706000,3700000,3692000,3683000,3675000,3668000,3661000,3655000,3650000,3645000,3640000,3636000,3632000,3628000,3625000,3621000,3618000,3616000,3614000,3611000,3608000,3606000,3604000,3602000,3600000,3597000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Belize,BLZ,22663,23017,23480,24019,24605,25245,25980,26741,27536,28343,29144,29618,30066,30512,30991,31521,32181,32930,33807,34786,35839,37121,38401,39697,41070,42550,43875,45357,46902,48359,49681,50712,51559,52418,53543,55067,57466,60293,63303,66240,68960,71599,74142,76665,79299,82093,84948,87863,90811,93757,96650,99980,103265,106558,109903,113312,116495,119752,123000,126000,129000,132000,135000,138000,141000,143000,146000,149000,151000,154000,156000,159000,161000,164000,167000,169000,172000,174000,177000,179000,182000,184000,186000,189000,191000,193000,195000,197000,198000,200000,202000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Benin,BEN,641071,645436,649953,655141,662036,671159,677762,686865,698019,710499,723908,734540,746858,760787,776378,793641,809337,827051,846738,868388,891973,913773,938279,965199,994156,1024992,1053912,1085281,1119537,1157337,1199057,1244063,1293640,1346596,1401493,1457392,1506357,1556871,1609443,1664902,1723854,1783658,1847620,1914946,1984501,2055491,2119766,2185638,2253865,2325499,2401162,2476795,2557255,2641852,2729613,2820008,2909943,3003365,3100000,3201000,3305000,3407000,3514000,3624000,3738000,3855000,3969000,4088000,4210000,4335000,4463000,4588000,4716000,4847000,4981000,5119000,5253000,5391000,5532000,5676000,5823000,5966000,6112000,6261000,6413000,6567000,6717000,6870000,7026000,7184000,7343000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Bhutan,BTN,63559,64970,66678,68587,70565,72538,74434,76390,78448,80708,83220,85734,88561,91641,94924,98360,101550,104970,108527,112149,115791,118376,120954,123688,126780,130319,134347,138819,143168,146728,149097,147889,145456,142541,140079,138743,140783,144238,149010,154924,161813,171550,182291,193501,204590,215211,224291,232813,240828,248561,256184,263013,269854,276535,282807,288548,293572,298001,302000,306000,310000,313000,317000,320000,324000,327000,330000,333000,336000,339000,341000,343000,345000,346000,348000,349000,351000,352000,353000,354000,354000,354000,354000,353000,352000,350000,348000,345000,343000,340000,337000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Bolivia,BOL,966311,984524,1002911,1022196,1043938,1068942,1090633,1115969,1144138,1173860,1204449,1230708,1258654,1288036,1318800,1350987,1379371,1409254,1440563,1473418,1507945,1538700,1571707,1606428,1642302,1679167,1713884,1749954,1787476,1826685,1867795,1909523,1953421,1999456,2047596,2097754,2147312,2199263,2253102,2308331,2364681,2418849,2474823,2531994,2589747,2647836,2705309,2763080,2821684,2882015,2944508,3007667,3073367,3140672,3208073,3274618,3340475,3405360,3470000,3534000,3599000,3662000,3727000,3792000,3856000,3919000,3981000,4042000,4103000,4163000,4224000,4284000,4344000,4404000,4464000,4522000,4579000,4634000,4689000,4742000,4794000,4843000,4891000,4937000,4982000,5025000,5066000,5105000,5143000,5180000,5215000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Bosnia and Herzegovina,BIH,907861,925196,944724,966176,988484,1010793,1025881,1043038,1061612,1080321,1098621,1118485,1136989,1155867,1177419,1202413,1227916,1256125,1286345,1317036,1347284,1378379,1407545,1435276,1462749,1490097,1514635,1538583,1556491,1561157,1548771,1516400,1466899,1409204,1355024,1312121,1288434,1277346,1275540,1278059,1281257,1282243,1285413,1290176,1295704,1301356,1308347,1312904,1314829,1314437,1311671,1298992,1285487,1271600,1257429,1243483,1234823,1226174,1218000,1209000,1201000,1190000,1180000,1170000,1160000,1149000,1136000,1124000,1111000,1099000,1089000,1080000,1071000,1064000,1057000,1049000,1041000,1033000,1024000,1016000,1007000,998000,990000,981000,973000,964000,954000,944000,934000,924000,914000
"Population ages 15-64, male",SP.POP.1564.MA.IN,Botswana,BWA,122723,123975,125144,126500,128457,131219,134932,139486,144766,150545,156690,163281,170339,177848,185847,194349,203473,213088,223090,233355,243810,253272,262992,272995,283375,294261,305078,316727,329145,342231,355931,370598,385487,400697,416407,432590,446744,461541,476598,491324,505435,517568,529273,540792,552542,564784,577957,591422,605198,619240,633460,647415,661564,675793,690069,704413,718490,733169,748000,763000,778000,794000,809000,824000,840000,857000,873000,890000,908000,926000,943000,959000,975000,991000,1006000,1021000,1035000,1048000,1061000,1073000,1084000,1094000,1103000,1111000,1119000,1126000,1132000,1137000,1141000,1146000,1150000
