Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 05-09, female",SP.POP.0509.FE,Bosnia and Herzegovina,BIH,203120,205180,206573,207404,207898,208357,210147,213059,216846,220407,222206,222129,219606,214807,208955,203832,199842,197488,196805,196946,196509,195186,192916,189745,186264,183312,181256,180435,180278,179630,177309,170775,163018,155024,147888,142295,138618,135054,131357,127598,124344,121118,118830,117317,115857,113396,110147,105205,98703,91666,85695,81777,79749,79664,80641,81156,80372,79070,77209,75000,74000,73000,72000,72000,73000,73000,73000,73000,73000,73000,73000,72000,72000,71000,70000,69000,68000,67000,66000,64000,63000,62000,61000,60000,59000,58000,57000,57000,56000,56000,55000
"Population ages 05-09, female",SP.POP.0509.FE,Botswana,BWA,39397,41453,42935,43803,44292,44792,45565,46362,47221,48146,49110,50339,51783,53404,55143,56937,58919,61061,63318,65639,67986,70649,73451,76420,79561,82782,86169,89768,93327,96460,98819,100612,101232,100845,99988,99330,99470,99959,100767,101631,102175,102855,103382,103799,104180,104572,105007,105442,105810,106075,106316,106477,106761,107345,108375,109852,111750,114324,117343,120000,123000,125000,125000,125000,125000,124000,124000,124000,124000,124000,123000,123000,123000,122000,122000,122000,122000,121000,121000,121000,121000,121000,122000,122000,122000,122000,122000,123000,123000,123000,123000
"Population ages 05-09, female",SP.POP.0509.FE,Brazil,BRA,5136894,5313923,5476419,5623358,5761297,5899713,6065563,6253082,6452961,6643353,6797112,6940224,7041109,7099782,7131808,7161508,7219647,7276228,7335041,7400777,7477644,7587488,7735062,7914698,8106726,8282208,8449510,8611295,8758490,8879519,8962917,9020263,9013314,8947039,8847868,8754985,8684568,8625737,8582090,8549633,8518760,8495721,8500063,8524734,8548076,8540054,8503356,8420072,8291559,8136716,7985603,7851015,7715342,7583962,7462654,7356656,7276149,7232092,7220795,7224000,7212000,7187000,7142000,7076000,6998000,6922000,6857000,6789000,6718000,6646000,6572000,6504000,6436000,6368000,6301000,6234000,6173000,6114000,6057000,5999000,5942000,5890000,5839000,5787000,5735000,5683000,5638000,5594000,5549000,5505000,5460000
"Population ages 05-09, female",SP.POP.0509.FE,Brunei Darussalam,BRN,6183,6755,7165,7429,7631,7883,8094,8323,8581,8853,9121,9408,9638,9813,9974,10169,10576,11024,11497,11961,12350,12708,13054,13374,13673,13964,13964,14007,14113,14299,14571,14808,14996,15187,15433,15775,16210,16609,16899,17026,16962,17059,17102,17096,17061,17013,17015,16929,16779,16619,16507,16280,16000,15688,15394,15192,15113,15212,15473,16000,16000,16000,16000,16000,16000,16000,16000,15000,15000,15000,15000,15000,15000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
"Population ages 05-09, female",SP.POP.0509.FE,Bulgaria,BGR,337431,333589,330140,327237,324695,321542,318934,316281,313729,311236,308438,306657,305873,306396,308135,309491,311026,313608,315654,318104,321049,324380,327301,329331,330064,328363,324274,317807,308815,295245,281641,272713,266149,262510,260473,255907,250435,241953,230417,217443,205098,190763,176961,166677,157707,150316,145842,144613,146480,150260,153838,157413,161554,165806,169618,172339,173839,173003,169935,166000,162000,159000,157000,156000,156000,155000,153000,151000,149000,147000,144000,142000,139000,137000,134000,131000,129000,127000,126000,124000,123000,122000,122000,122000,122000,122000,123000,123000,123000,123000,123000
"Population ages 05-09, female",SP.POP.0509.FE,Burkina Faso,BFA,310656,318729,326978,334559,340795,345067,354150,362930,370649,377021,382002,392392,403461,414247,423748,430984,443618,455623,466377,476051,485112,501120,519557,539178,558233,574747,595937,616816,636230,653528,668367,688596,707823,725257,740865,755011,776192,798774,821745,844022,864466,891357,919442,947628,974889,1000153,1032125,1065449,1099180,1132422,1164167,1200942,1239753,1279448,1318200,1353920,1391100,1425344,1456332,1485000,1513000,1544000,1576000,1608000,1639000,1669000,1702000,1735000,1768000,1801000,1833000,1868000,1904000,1939000,1974000,2008000,2044000,2080000,2114000,2147000,2179000,2213000,2246000,2277000,2307000,2335000,2365000,2394000,2421000,2447000,2471000
"Population ages 05-09, female",SP.POP.0509.FE,Burundi,BDI,204633,211891,216943,219815,221605,223795,230372,237682,244915,250995,255018,260521,264501,266903,268045,268196,270668,273695,276995,280569,284606,294029,306258,320760,336141,350504,366666,381983,395984,408726,420425,439038,458004,475848,490556,500275,511391,518833,523090,525959,529286,530937,533758,537180,540962,545536,553296,563575,576682,592470,610337,633542,660860,691495,723390,753690,784265,813013,839434,864000,888000,915000,941000,966000,990000,1012000,1034000,1054000,1071000,1086000,1101000,1117000,1133000,1148000,1163000,1178000,1196000,1217000,1238000,1261000,1284000,1309000,1335000,1362000,1389000,1415000,1442000,1468000,1493000,1517000,1538000
"Population ages 05-09, female",SP.POP.0509.FE,Cabo Verde,CPV,15896,17053,17648,17730,17622,17767,18502,19613,20974,22280,23203,23672,23558,22941,22097,21330,21007,20912,21000,21144,21192,21188,21343,21631,22004,22400,22865,23428,24101,24875,25711,26646,27657,28647,29507,30144,30740,31076,31147,31030,30844,30588,30273,29920,29524,29071,28746,28428,28117,27814,27502,27275,27145,27087,27048,26970,26860,26723,26566,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,25000,25000,25000,25000,24000,24000,24000,24000,23000,23000,23000,23000,22000,22000,22000,22000,22000,21000,21000,21000
"Population ages 05-09, female",SP.POP.0509.FE,Cambodia,KHM,446459,465773,479348,486912,490810,494801,500905,507599,515084,522529,528251,535791,542552,546730,547362,544759,537069,527933,517968,506420,491038,483355,468070,447214,429575,427640,443437,488266,559801,642950,714529,772843,813277,834846,845144,855939,863757,866604,867172,864351,855830,856451,848596,830148,804967,780215,761850,750686,745751,744633,743648,743962,752720,768894,788676,806472,821651,834438,844278,852000,859000,865000,869000,870000,869000,866000,863000,857000,849000,840000,831000,823000,817000,812000,807000,803000,800000,798000,797000,797000,796000,796000,796000,795000,795000,794000,793000,791000,788000,784000,779000
"Population ages 05-09, female",SP.POP.0509.FE,Cameroon,CMR,333039,342440,351497,359795,367417,374686,386786,400209,414315,428215,440879,457632,474613,491204,507099,522144,541841,562057,582198,601837,620679,644281,668309,692351,716341,740266,769645,801154,833682,865528,894740,927159,957597,985080,1009372,1030716,1056884,1080723,1101614,1119597,1135174,1158190,1181188,1203961,1226913,1250594,1282309,1319176,1360064,1402395,1442691,1487281,1532240,1576263,1618293,1657384,1700089,1740547,1777905,1812000,1843000,1877000,1909000,1938000,1964000,1990000,2020000,2050000,2082000,2112000,2141000,2172000,2204000,2234000,2263000,2292000,2324000,2356000,2388000,2419000,2449000,2480000,2511000,2540000,2568000,2594000,2623000,2650000,2677000,2703000,2726000
"Population ages 05-09, female",SP.POP.0509.FE,Canada,CAN,995519,1016420,1037843,1061154,1084809,1104872,1117771,1126613,1129057,1123061,1111072,1111014,1077243,1032901,986695,947871,916882,895619,884758,881680,881798,880981,881536,881659,882635,884545,889526,898359,908078,923218,936264,948422,957333,963016,967383,971485,977306,983766,989266,992889,992638,990136,978619,956962,931523,908684,890956,877262,870218,869127,871807,874382,885102,903478,925984,944722,967737,982345,989925,986000,984000,988000,993000,997000,1001000,1002000,1006000,1009000,1010000,1009000,1007000,1009000,1010000,1010000,1008000,1005000,1006000,1006000,1004000,1002000,1000000,1003000,1006000,1011000,1015000,1018000,1026000,1034000,1042000,1048000,1053000
"Population ages 05-09, female",SP.POP.0509.FE,Central African Republic,CAF,91791,94789,97769,100527,102944,104942,108318,111686,114771,117325,119190,122421,125470,128254,130775,133009,136422,140061,143791,147520,151147,155954,161098,166223,170951,175038,180578,185836,190863,195799,200627,206280,212140,217800,222877,227162,233092,238318,242764,246614,250160,256162,262451,268800,274831,280033,287471,294837,301416,306459,309458,315192,319552,322625,324971,327056,328560,331229,334511,338000,340000,342000,343000,344000,345000,347000,351000,357000,365000,373000,380000,388000,395000,402000,408000,413000,419000,424000,428000,431000,433000,436000,438000,439000,440000,440000,440000,441000,441000,441000,441000
"Population ages 05-09, female",SP.POP.0509.FE,Chad,TCD,208873,217548,223607,226833,228226,229424,233471,237844,242401,246769,250446,256782,263345,269744,275824,281624,289906,299042,308701,318279,326930,338131,349223,359886,370174,380269,394381,409218,424186,438796,452783,470210,487977,505797,523565,541176,563328,586671,610752,635088,659072,688320,718404,748269,777027,804115,834462,864261,893147,920885,947072,978218,1009613,1040345,1069692,1097188,1128278,1158997,1188859,1217000,1244000,1275000,1306000,1336000,1364000,1391000,1421000,1451000,1480000,1507000,1532000,1562000,1590000,1618000,1644000,1668000,1695000,1721000,1746000,1769000,1790000,1814000,1838000,1860000,1881000,1899000,1921000,1942000,1962000,1980000,1995000
"Population ages 05-09, female",SP.POP.0509.FE,Channel Islands,CHI,3478,3542,3671,3810,3917,3948,3975,4065,4200,4359,4511,4557,4551,4501,4415,4318,4234,4104,3945,3782,3648,3553,3496,3473,3474,3480,3485,3494,3510,3536,3578,3655,3758,3886,4028,4164,4258,4284,4237,4146,4061,4033,4010,3974,3928,3871,3845,3863,3927,4013,4076,4100,4089,4046,3993,3961,3955,3960,3977,4000,4000,4000,4000,4000,4000,4000,4100,4100,4100,4100,4100,4100,4100,4200,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4400
"Population ages 05-09, female",SP.POP.0509.FE,Chile,CHL,537675,555396,568878,577880,583981,589748,597494,605309,613230,620820,627270,633733,640429,646783,651747,654137,654915,652018,645654,637376,629610,623307,618003,614214,612134,611660,613130,617816,625615,635603,646188,657073,669566,682780,694985,704121,709943,710407,705676,697684,689462,681979,673915,665638,657274,648821,641231,634301,628180,622909,618413,615315,614040,614605,616300,617719,619293,619617,617914,614000,609000,605000,599000,594000,589000,584000,579000,575000,571000,567000,563000,560000,557000,555000,551000,548000,545000,542000,538000,534000,530000,527000,523000,520000,517000,513000,510000,508000,505000,503000,500000
"Population ages 05-09, female",SP.POP.0509.FE,China,CHN,47016139,47134951,46573637,45454603,43782119,42779660,43086261,44488133,47036099,50212777,53096587,55752601,58325006,60699798,62651982,63909633,64649627,64389329,63218410,61391723,59305977,57318959,54956449,52264435,49542217,47344020,45976198,45608568,46245200,47615727,49249138,51049362,53705392,56951682,60037344,61917323,62508427,60823448,56992242,52087098,47746456,44392058,41770724,39984432,38760883,37587237,36489287,35874064,35715323,35855408,36046314,36259233,36495591,36727520,36981041,37305644,37730861,38191085,38606903,38908000,39061000,39067000,38812000,38300000,37622000,36928000,36295000,35632000,34957000,34284000,33619000,33028000,32510000,32070000,31686000,31318000,31012000,30752000,30534000,30352000,30193000,30098000,30035000,29996000,29970000,29941000,29941000,29938000,29926000,29894000,29827000
