Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 0-14, female",SP.POP.0014.FE.IN,Austria,AUT,767293,779326,791005,803435,817681,833342,849353,866599,881398,891810,897894,900052,898922,893387,881426,863509,842486,822934,801616,778737,756918,738644,719866,700690,684017,669099,659245,647949,637702,632594,634032,641100,654620,669874,680999,686211,686055,680459,671206,662632,656704,650327,647457,646046,644231,640152,635054,626485,616603,607249,599747,593830,590260,589184,590273,593860,599187,603037,605000,607000,609000,613000,616000,619000,622000,624000,626000,628000,629000,630000,629000,627000,625000,622000,618000,614000,610000,605000,601000,596000,592000,588000,585000,582000,579000,577000,576000,575000,575000,575000,576000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Azerbaijan,AZE,748278,798171,850990,903427,951064,991105,1029490,1057785,1078398,1094973,1109003,1116681,1122533,1125259,1122749,1114543,1105419,1091801,1075720,1060680,1049088,1041823,1038436,1039443,1044877,1054766,1073645,1097095,1123243,1149680,1161150,1191721,1216955,1238149,1253890,1263341,1263567,1258939,1249231,1233421,1212117,1181381,1149527,1116229,1082257,1048744,1023648,997839,983312,974312,965003,965365,974626,990636,1008882,1026052,1049774,1066350,1079000,1092000,1105000,1108000,1114000,1120000,1119000,1111000,1099000,1081000,1059000,1036000,1014000,997000,981000,967000,955000,944000,938000,933000,930000,928000,926000,927000,928000,930000,931000,931000,931000,931000,930000,927000,923000
"Population ages 0-14, female",SP.POP.0014.FE.IN,"Bahamas, The",BHS,23219,24399,25721,27155,28649,30121,31249,32274,33245,34219,35211,35544,36134,36836,37444,37841,38172,38154,37963,37907,38150,38143,38608,39323,39940,40273,40759,40803,40625,40574,40841,40991,41576,42372,42983,43220,43644,43643,43403,43243,43331,42861,42569,42348,42044,41599,41660,41614,41298,40692,39894,39876,39573,39220,39027,39056,39116,39433,40000,40000,41000,41000,41000,41000,41000,41000,41000,41000,40000,40000,40000,40000,40000,39000,39000,39000,39000,38000,38000,38000,38000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Bahrain,BHR,33443,35402,37253,39169,41246,43394,43896,44590,45483,46488,47531,48422,49086,49749,50744,52246,53809,55670,57673,59584,61276,62449,63816,65331,66966,68682,71144,73344,75411,77287,78795,80274,81200,81816,82413,83273,85075,87020,89547,92780,96589,98211,100077,102433,105515,109424,111811,114931,118289,121134,123031,126654,129486,132152,135297,139131,141602,144413,147000,150000,152000,154000,156000,158000,159000,161000,162000,163000,164000,164000,165000,166000,167000,167000,168000,168000,168000,168000,167000,167000,166000,165000,164000,163000,162000,161000,159000,158000,156000,155000,153000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Bangladesh,BGD,9945375,10336143,10709340,11083126,11483336,11921508,12429966,12971721,13513955,13999357,14386226,14746809,15024180,15253993,15500707,15808997,16202475,16637323,17096030,17539886,17944997,18426652,18841983,19220467,19605762,20018577,20447272,20891416,21330215,21725848,22056192,22388057,22654881,22870073,23057186,23230519,23403447,23559485,23696578,23808067,23890484,24015136,24109026,24172349,24202505,24194701,24199548,24161215,24093669,24013517,23928453,23778181,23641784,23510397,23368128,23207200,23039826,22851734,22658000,22477000,22317000,22154000,22000000,21857000,21715000,21569000,21408000,21246000,21082000,20911000,20730000,20539000,20339000,20132000,19922000,19711000,19497000,19282000,19068000,18858000,18649000,18443000,18241000,18045000,17854000,17667000,17488000,17312000,17140000,16975000,16814000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Barbados,BRB,45223,45691,46014,46229,46376,46456,46195,45778,45256,44706,44141,42854,41629,40400,39130,37904,37516,37180,36998,37048,37261,36338,35731,35244,34667,33946,33447,32740,31958,31308,30876,30403,30157,30055,29973,29846,29729,29573,29402,29272,29193,28821,28555,28366,28183,27983,27821,27633,27453,27322,27259,27074,26983,26949,26929,26900,26774,26652,27000,26000,26000,26000,26000,26000,26000,26000,26000,26000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Belarus,BLR,1152411,1188306,1216131,1237324,1255175,1270675,1274416,1276772,1275694,1269192,1257102,1233832,1212967,1193627,1174224,1153400,1138057,1118603,1098856,1083281,1075601,1075141,1082307,1094585,1106796,1116106,1131387,1143051,1146591,1147621,1145190,1140495,1133908,1123595,1106010,1083076,1046709,1011634,976194,939334,900033,864530,827363,790918,758850,732591,713782,699413,689823,685074,684643,690191,699710,712904,728058,743666,759187,772107,782000,791000,799000,802000,804000,806000,804000,799000,792000,782000,769000,756000,743000,730000,718000,706000,695000,685000,677000,670000,664000,659000,656000,655000,656000,658000,661000,664000,669000,674000,679000,684000,688000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Belgium,BEL,1053282,1068468,1076905,1083993,1092498,1101765,1109369,1114163,1115909,1114848,1109892,1101300,1095239,1087232,1076512,1062343,1047020,1027938,1006802,986257,967888,949184,933215,919820,907542,895966,887644,879267,873406,869885,868508,868099,871130,876332,881037,883526,885108,884810,882643,880590,879552,876739,876411,876913,877541,878756,881651,884852,888665,893135,899132,912995,919533,924463,929785,937059,942032,948146,956000,963000,967000,970000,972000,971000,971000,970000,969000,968000,968000,966000,964000,962000,959000,956000,953000,949000,948000,946000,945000,944000,943000,945000,946000,947000,949000,951000,954000,957000,960000,963000,965000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Belize,BLZ,20703,21576,22381,23178,23983,24801,25597,26422,27232,27953,28549,29310,29985,30560,31050,31459,31868,32171,32420,32761,33296,33626,34245,35042,35863,36589,37523,38328,39036,39687,40293,40871,41436,42023,42707,43607,44566,45710,47035,48472,49880,51020,52059,52989,53841,54648,55187,55676,56113,56507,56847,56991,57190,57383,57513,57578,57897,58097,58000,58000,59000,59000,60000,61000,61000,62000,62000,63000,63000,63000,63000,64000,64000,64000,64000,64000,64000,63000,63000,63000,63000,63000,63000,62000,62000,62000,62000,62000,62000,62000,62000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Benin,BEN,477443,488229,499096,510418,522505,535469,550715,566273,582161,598268,614536,633765,652693,671552,690649,710208,733220,756276,779542,803111,827039,854741,882253,909881,937903,966478,998483,1030426,1062896,1096581,1131947,1170315,1209651,1249438,1288679,1326548,1369790,1411058,1451082,1490913,1531252,1575303,1619274,1663176,1706859,1750255,1798418,1846261,1893846,1941211,1988450,2040212,2091076,2141499,2192009,2242863,2296393,2349545,2402000,2454000,2506000,2560000,2613000,2665000,2716000,2766000,2820000,2872000,2923000,2974000,3024000,3078000,3131000,3182000,3233000,3283000,3336000,3389000,3439000,3488000,3536000,3588000,3638000,3686000,3732000,3777000,3826000,3872000,3917000,3960000,4002000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Bhutan,BTN,46298,47680,48863,49994,51295,52871,54783,56904,59170,61432,63598,66196,68656,71024,73385,75786,78539,81264,83938,86517,88962,91716,94190,96565,99113,102006,105508,109415,113120,115704,116533,117167,116219,114486,113217,113302,113010,113778,115169,116432,117059,117067,116477,115429,114256,113187,112351,111651,111034,110368,109574,109086,108369,107545,106819,106281,105731,105475,105000,105000,105000,104000,104000,103000,102000,102000,101000,100000,100000,99000,98000,97000,96000,95000,94000,92000,91000,90000,89000,88000,87000,86000,85000,84000,84000,83000,82000,82000,81000,81000,80000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Bolivia,BOL,777532,795663,815458,835862,854842,871432,890807,907572,922702,937749,953556,973337,993112,1013204,1033683,1054531,1078424,1102592,1126906,1150992,1174510,1200508,1225277,1249055,1272080,1294307,1317262,1339091,1359975,1380071,1399473,1419053,1437846,1455939,1473460,1490491,1508967,1526562,1543407,1559547,1574859,1591313,1606208,1619886,1632681,1644660,1655903,1666409,1675945,1684064,1690533,1696624,1700779,1703526,1705789,1708158,1711618,1715606,1720000,1724000,1727000,1733000,1738000,1742000,1746000,1751000,1756000,1762000,1768000,1773000,1777000,1781000,1784000,1785000,1786000,1785000,1786000,1785000,1784000,1781000,1778000,1775000,1772000,1768000,1764000,1759000,1754000,1750000,1745000,1739000,1733000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Bosnia and Herzegovina,BIH,597721,608520,617811,625081,630279,633409,639780,641936,641225,639880,639172,634718,632877,631938,629207,623448,618017,609141,598451,588806,581752,574487,569884,566898,563712,559334,555614,551521,545852,536987,523369,502156,477603,452008,428993,411529,399400,392185,388192,384405,378696,371069,360242,347473,335210,324853,313472,305697,299825,293044,284080,279028,270701,260961,252893,248102,242419,240251,240000,241000,241000,240000,239000,238000,237000,236000,236000,235000,235000,234000,234000,233000,231000,230000,228000,226000,223000,221000,218000,215000,212000,209000,206000,203000,201000,198000,196000,195000,193000,192000,190000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Botswana,BWA,119790,124273,129412,134880,140148,144956,149703,154076,158241,162493,167025,171921,176978,182346,188189,194616,201467,208844,216632,224606,232596,241495,250272,258844,267045,274717,282179,288663,294363,299617,304585,308618,312678,316352,319050,320502,322910,323995,324043,323567,322872,323231,323287,323263,323338,323695,323830,324547,325825,327620,329958,332765,336165,340037,344125,348194,352761,356702,360000,364000,367000,370000,372000,375000,376000,377000,378000,377000,376000,374000,373000,371000,370000,369000,368000,366000,365000,364000,364000,363000,362000,361000,361000,361000,360000,360000,360000,360000,359000,359000,358000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Brazil,BRA,15470978,15986577,16513443,17036823,17535126,17995211,18487739,18916566,19299237,19661775,20016051,20353016,20686220,21009798,21313735,21597609,21896692,22189691,22479073,22771513,23072471,23449699,23816082,24174243,24520034,24843667,25177729,25462928,25705432,25912411,26085715,26179294,26263310,26322702,26341422,26318280,26290517,26231178,26143951,26035773,25908953,25824112,25687762,25519386,25340607,25158794,24932376,24720055,24508027,24276579,24021264,23758934,23497335,23233321,22966713,22698938,22499749,22273104,22039000,21823000,21634000,21449000,21296000,21159000,21013000,20843000,20675000,20490000,20289000,20082000,19875000,19686000,19496000,19304000,19111000,18917000,18746000,18574000,18401000,18229000,18058000,17908000,17759000,17612000,17465000,17318000,17191000,17066000,16942000,16817000,16688000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Brunei Darussalam,BRN,17265,18355,19576,20856,22072,23189,24077,24840,25529,26253,27075,27998,29051,30146,31153,31983,33242,34243,35108,35984,36927,37811,38767,39764,40754,41693,41894,42117,42449,42942,43601,44505,45373,46225,47038,47783,48549,49159,49598,49821,49791,50114,50110,49975,49785,49527,49484,49289,49053,48896,48852,48452,48303,48283,48239,48091,48202,48079,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,47000,47000,46000,46000,46000,45000,45000,45000,44000,44000,44000,43000,43000,43000,42000,42000,42000,42000,42000,41000,41000,41000,41000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Bulgaria,BGR,1005496,1004881,999011,989563,980143,971385,964041,957697,953343,950243,946600,944435,942119,941387,943334,944653,948330,952928,953375,953231,954537,956672,956028,953242,949821,944132,932676,925511,918228,896080,863970,842156,813754,783879,757674,732913,707761,684950,663944,643811,623343,592143,561944,541052,522062,505410,496688,488619,482192,478267,476509,477581,479376,481973,485206,488471,488020,489465,491000,491000,489000,487000,481000,474000,467000,461000,454000,448000,442000,437000,430000,424000,417000,410000,404000,398000,393000,388000,384000,380000,377000,374000,372000,370000,369000,368000,367000,366000,365000,364000,363000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Burkina Faso,BFA,979586,1000873,1020539,1039261,1057764,1076530,1102153,1127532,1152577,1176838,1200030,1230589,1258837,1285815,1313041,1341425,1377951,1415390,1453754,1492743,1532397,1581741,1630011,1678022,1726552,1775642,1831993,1887394,1942082,1996029,2049179,2108746,2167219,2224849,2281990,2339041,2406034,2471898,2537554,2603987,2671680,2750050,2828154,2906782,2986832,3068950,3162713,3257353,3352881,3448785,3544661,3649428,3751727,3852555,3953069,4053583,4156087,4258522,4360000,4459000,4555000,4654000,4750000,4844000,4937000,5030000,5129000,5228000,5326000,5423000,5521000,5623000,5725000,5826000,5925000,6024000,6126000,6227000,6326000,6423000,6517000,6614000,6707000,6798000,6885000,6969000,7055000,7137000,7216000,7292000,7365000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Burundi,BDI,611728,627066,643658,660949,677944,694348,716536,737491,756555,772793,785168,799458,809280,816267,823292,832832,844160,858498,875700,894872,915520,946675,977316,1008777,1042635,1079373,1121252,1164860,1208511,1249526,1286232,1335406,1379108,1416874,1448399,1473401,1499240,1519584,1537562,1557651,1583435,1597476,1617485,1642918,1672968,1707268,1748250,1793252,1841686,1892341,1944315,2009674,2074263,2139853,2208965,2282845,2359920,2440948,2524000,2604000,2681000,2759000,2831000,2898000,2962000,3024000,3086000,3146000,3203000,3258000,3311000,3366000,3421000,3475000,3530000,3586000,3649000,3713000,3779000,3846000,3915000,3991000,4068000,4145000,4222000,4298000,4378000,4455000,4530000,4602000,4671000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Cabo Verde,CPV,42699,44425,46951,49942,52835,55368,58400,61012,63243,65154,66625,67169,67421,67368,67070,66705,66884,66916,66901,67008,67327,67527,68055,68859,69800,70789,71981,73233,74602,76171,78000,79911,81879,83858,85759,87506,89014,90366,91491,92292,92697,92694,92342,91662,90735,89631,88753,87788,86768,85768,84889,84192,83570,83044,82632,82319,81952,81732,82000,82000,81000,81000,81000,81000,81000,81000,80000,80000,80000,80000,79000,79000,79000,78000,77000,77000,76000,76000,75000,74000,74000,73000,73000,72000,71000,71000,70000,70000,69000,69000,68000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Cambodia,KHM,1303933,1344823,1390590,1436996,1477364,1507833,1535161,1551661,1561449,1571870,1587479,1608873,1637276,1664147,1674470,1657637,1623017,1560320,1485702,1426109,1401278,1395640,1434301,1502831,1575521,1637119,1721308,1779751,1828148,1890336,1977399,2060857,2166222,2280199,2380375,2453881,2514482,2542413,2538863,2516498,2487340,2460924,2444920,2437749,2431204,2418641,2400266,2378332,2356098,2340650,2336321,2344657,2354032,2367182,2385225,2407468,2429955,2456705,2485000,2510000,2530000,2545000,2554000,2558000,2558000,2555000,2548000,2540000,2529000,2517000,2502000,2489000,2475000,2460000,2447000,2435000,2426000,2418000,2412000,2406000,2401000,2398000,2394000,2390000,2386000,2381000,2375000,2368000,2360000,2350000,2339000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Cameroon,CMR,1035198,1063096,1091859,1121431,1151441,1181749,1219680,1256739,1293801,1331953,1371750,1419047,1467015,1515928,1565796,1616681,1674935,1733321,1792525,1853443,1916619,1987859,2060688,2134971,2210248,2286169,2371448,2455149,2537483,2618436,2697406,2781845,2863122,2940625,3013314,3080613,3153034,3219651,3282144,3343419,3405983,3480434,3556718,3635373,3716431,3800111,3898323,3996656,4096416,4198819,4303982,4419215,4534602,4649493,4762330,4871915,4985283,5094139,5199000,5299000,5397000,5496000,5591000,5683000,5772000,5858000,5949000,6037000,6123000,6207000,6293000,6384000,6475000,6566000,6656000,6745000,6839000,6931000,7022000,7112000,7200000,7293000,7384000,7473000,7559000,7643000,7730000,7814000,7895000,7973000,8048000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Canada,CAN,2954208,3024513,3081278,3129220,3169852,3199509,3217336,3218248,3201854,3171366,3139469,3095233,3060834,3031505,2999825,2963324,2925042,2872314,2811749,2758777,2726678,2706728,2697217,2692166,2691013,2691303,2700685,2718845,2737945,2773348,2803445,2836548,2868784,2896005,2912788,2916241,2930928,2930753,2914773,2894501,2876493,2855572,2836198,2821370,2804141,2783422,2760827,2743592,2732015,2726346,2724345,2738616,2751402,2762338,2776113,2789283,2822731,2867837,2907000,2939000,2960000,2987000,3003000,3009000,3011000,3012000,3024000,3032000,3037000,3037000,3034000,3041000,3043000,3042000,3037000,3031000,3037000,3040000,3043000,3043000,3042000,3055000,3066000,3075000,3083000,3091000,3112000,3132000,3150000,3165000,3178000
"Population ages 0-14, female",SP.POP.0014.FE.IN,Central African Republic,CAF,289081,297052,304959,312864,320727,328514,338286,347681,356697,365256,373321,383908,393738,403171,412667,422553,433938,445315,457032,469495,482935,498194,514188,530385,545844,559873,577259,592892,607497,622225,637860,654053,670469,686832,702584,717287,734974,751655,767287,781840,795365,813577,830124,845401,859932,873910,892580,910617,926937,939943,948579,962022,971978,979763,987672,997624,1003071,1009795,1018000,1028000,1040000,1049000,1061000,1074000,1088000,1102000,1119000,1134000,1149000,1165000,1182000,1201000,1220000,1239000,1257000,1274000,1290000,1305000,1318000,1330000,1340000,1350000,1359000,1366000,1372000,1377000,1382000,1387000,1391000,1395000,1398000
