Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 10-14, male",SP.POP.1014.MA,Azerbaijan,AZE,169638,186145,204220,223473,243133,262143,279644,296667,312840,328577,344600,362362,379777,395784,408434,415620,416753,413107,405866,396944,387854,377293,368410,361306,355678,351116,348854,347667,346182,345523,343841,346243,353925,366222,380947,396676,413402,430409,446689,460333,469744,472377,470424,465135,457522,447315,433628,418188,405896,394114,380896,369025,359140,351246,345776,343266,343382,346731,352803,362000,375000,392000,412000,433000,451000,461000,463000,458000,446000,433000,420000,409000,398000,387000,377000,367000,358000,351000,345000,340000,336000,334000,333000,333000,334000,334000,335000,337000,338000,338000,339000
"Population ages 10-14, male",SP.POP.1014.MA,"Bahamas, The",BHS,6501,6794,7092,7434,7851,8356,8833,9327,9818,10299,10799,11337,11786,12196,12561,12827,13138,13252,13196,13079,13028,13145,13323,13539,13719,13772,13638,13431,13181,12994,12992,13236,13635,14126,14563,14791,14693,14511,14314,14218,14323,14580,14801,14863,14741,14493,14672,14849,14954,14933,14730,14274,13733,13146,12626,12312,12306,12501,12840,13000,13000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
"Population ages 10-14, male",SP.POP.1014.MA,Bahrain,BHR,9448,9612,10061,10971,12221,13510,13852,13972,14061,14264,14596,15019,15165,15123,15063,15175,15611,16182,16826,17322,17504,17578,17615,17863,18384,19063,19620,20095,20680,21407,22180,22800,23463,24424,25573,26558,27010,27061,27180,27787,29123,30501,31509,32635,34015,35576,36370,37157,38328,39449,39809,40669,40461,40498,41543,43607,43685,44222,45501,47000,49000,51000,52000,52000,53000,55000,55000,54000,54000,55000,55000,56000,56000,56000,57000,57000,58000,57000,57000,58000,58000,58000,58000,58000,58000,59000,58000,58000,57000,56000,56000
"Population ages 10-14, male",SP.POP.1014.MA,Bangladesh,BGD,2778396,2810124,2846535,2892667,2958744,3053038,3175689,3330878,3507911,3686171,3846447,3926814,4030971,4168469,4334628,4510542,4679753,4833924,4976615,5111136,5234240,5326536,5418407,5513028,5619943,5748865,5896264,6071881,6266683,6462454,6641601,6791141,6936815,7080820,7222090,7354431,7466313,7565370,7652385,7727336,7787261,7836693,7880010,7915480,7943935,7967049,7985485,8015338,8054029,8098298,8144504,8156418,8167464,8175189,8172316,8148917,8081707,7998957,7906131,7817000,7741000,7664000,7601000,7550000,7504000,7460000,7413000,7371000,7332000,7293000,7249000,7193000,7134000,7073000,7009000,6945000,6873000,6801000,6729000,6657000,6583000,6502000,6423000,6344000,6267000,6192000,6113000,6038000,5967000,5900000,5836000
"Population ages 10-14, male",SP.POP.1014.MA,Barbados,BRB,12805,13006,13177,13297,13436,13672,13872,14176,14531,14882,15226,15212,15342,15685,16063,16174,15510,14706,13977,13526,13451,13322,13255,13234,13185,13012,12656,12199,11669,11171,10805,10545,10431,10422,10452,10461,10450,10417,10363,10308,10283,10208,10148,10106,10067,10014,9941,9868,9800,9754,9755,9741,9755,9793,9835,9862,9816,9745,9666,9600,9600,9500,9400,9400,9300,9300,9300,9200,9200,9100,9100,9100,9000,9000,8900,8900,8900,8800,8800,8700,8700,8700,8600,8600,8500,8500,8500,8400,8400,8300,8300
"Population ages 10-14, male",SP.POP.1014.MA,Belarus,BLR,307313,323396,341192,360136,380021,400742,422830,444762,465425,482173,492049,491722,485739,475842,463938,450669,433541,415670,397407,380601,368486,362650,361889,364977,369192,372162,373357,374085,372946,372998,375524,380425,388147,397100,404445,409716,414482,417149,417456,414394,405631,390827,371399,349139,327002,307068,289122,272995,258454,245777,235508,227885,223762,222730,224075,227449,232752,239516,247363,256000,264000,272000,280000,288000,294000,297000,298000,297000,294000,290000,286000,281000,277000,273000,268000,263000,258000,252000,247000,241000,237000,233000,230000,227000,225000,225000,225000,226000,228000,230000,233000
"Population ages 10-14, male",SP.POP.1014.MA,Belgium,BEL,356120,362117,363175,361933,361290,363360,367426,373186,379705,385880,390607,395916,401407,405713,408376,408312,404895,398710,390453,381497,373096,364518,356554,349304,342366,335524,328823,322535,317386,313189,310102,308122,307476,307868,308605,309190,309706,310313,310878,311732,313017,314797,316904,319080,320751,321216,320594,318407,315266,312274,310766,311904,311989,312728,314416,317571,322003,326978,332670,339000,343000,346000,347000,347000,347000,348000,348000,349000,350000,350000,349000,349000,347000,345000,343000,341000,340000,338000,337000,335000,334000,333000,332000,332000,331000,331000,332000,332000,333000,334000,336000
"Population ages 10-14, male",SP.POP.1014.MA,Belize,BLZ,5137,5426,5737,6061,6398,6755,7140,7529,7905,8235,8492,8737,8932,9097,9255,9423,9545,9697,9834,9963,10110,10239,10401,10585,10771,10926,11020,11166,11361,11603,11895,12146,12499,12961,13496,14013,14193,14332,14451,14613,14890,15339,15808,16274,16728,17177,17659,18094,18454,18731,18940,19274,19532,19723,19834,19846,19819,19705,19530,19000,19000,19000,19000,20000,20000,20000,20000,20000,21000,21000,21000,21000,21000,22000,22000,22000,22000,22000,22000,22000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,20000
"Population ages 10-14, male",SP.POP.1014.MA,Benin,BEN,119765,122392,126691,132285,138224,143481,147269,150974,154743,158802,163157,167430,172451,178126,184172,190199,195917,202151,208866,215860,222757,229137,236016,243402,251269,259462,267656,276788,286879,297742,308971,319703,331267,343475,355908,368048,380276,392789,405705,419139,432987,446900,461626,476896,492155,506789,521572,536472,551575,566909,582265,596960,612270,628133,644577,661571,678857,697182,716241,735000,754000,773000,792000,810000,829000,847000,864000,882000,899000,916000,934000,951000,970000,988000,1007000,1025000,1044000,1062000,1081000,1100000,1118000,1136000,1154000,1172000,1190000,1208000,1226000,1244000,1262000,1279000,1296000
"Population ages 10-14, male",SP.POP.1014.MA,Bhutan,BTN,13999,14007,13943,13863,13858,14013,14313,14784,15398,16073,16726,17334,17954,18600,19285,20004,20808,21658,22540,23414,24222,25085,25939,26810,27717,28648,29649,30695,31702,32552,33150,33290,33350,33466,33849,34663,35698,37021,38521,39967,41121,41176,40932,40604,40225,39700,39310,38675,37925,37174,36460,35857,35264,34711,34231,33873,33813,33844,33935,34000,34000,34000,34000,33000,33000,33000,33000,33000,33000,33000,33000,32000,32000,32000,31000,31000,31000,30000,30000,29000,29000,29000,28000,28000,27000,27000,27000,26000,26000,26000,26000
"Population ages 10-14, male",SP.POP.1014.MA,Bolivia,BOL,209938,215709,223540,232959,242526,250537,255650,260199,264583,269297,274409,278627,283883,290112,296909,303652,309108,315329,322331,329883,337484,343471,350331,358130,366821,376127,384498,394123,404804,415893,426480,434996,443483,452032,460525,468494,474356,480200,486174,492458,499015,504424,510690,517661,525053,532549,539123,546129,553409,560510,566785,571214,575122,578562,581594,584134,585881,587302,588489,589000,590000,590000,590000,589000,590000,591000,593000,597000,601000,605000,608000,611000,613000,615000,617000,618000,619000,620000,620000,621000,621000,620000,619000,619000,617000,616000,615000,613000,612000,610000,608000
"Population ages 10-14, male",SP.POP.1014.MA,Bosnia and Herzegovina,BIH,187703,196319,202756,207437,211095,214008,216341,218019,218972,219838,221521,224779,228814,232878,235887,236889,233936,229548,223988,218400,214073,211755,210611,210296,209910,208561,205416,201986,197900,193105,187878,180254,171722,162998,155148,149056,146969,146483,147031,147582,147217,144938,141882,138195,134463,131324,129291,127752,126391,124229,120269,114982,108212,100508,93407,88408,84927,83433,83388,84000,83000,82000,81000,80000,78000,78000,77000,76000,76000,76000,76000,76000,76000,76000,76000,75000,75000,74000,74000,73000,72000,71000,69000,68000,67000,65000,64000,63000,62000,61000,60000
"Population ages 10-14, male",SP.POP.1014.MA,Botswana,BWA,27512,28925,30916,33300,35678,37664,38911,39859,40638,41454,42427,43325,44390,45620,46980,48432,49880,51470,53184,54972,56790,58692,60680,62824,65263,68099,71247,74839,78676,82486,86066,89631,92829,95671,98039,99699,100982,101599,101698,101599,101622,102075,102667,103385,104140,104850,105469,106118,106688,107005,106914,106347,105484,104593,104089,104268,105010,106451,108389,111000,113000,116000,119000,122000,124000,126000,127000,128000,128000,128000,128000,128000,128000,128000,127000,127000,127000,127000,126000,126000,126000,125000,125000,125000,125000,125000,125000,126000,126000,126000,126000
"Population ages 10-14, male",SP.POP.1014.MA,Brazil,BRA,4251159,4425964,4603030,4782816,4962384,5133886,5284592,5434806,5584859,5739083,5902056,6078472,6265110,6456269,6633829,6776587,6886400,6967617,7029489,7085654,7143709,7198351,7261031,7332471,7420820,7537156,7681847,7858941,8056897,8258399,8451046,8644888,8825977,8991208,9126638,9212677,9238772,9217198,9159904,9090730,9029086,8965157,8913648,8870160,8834658,8813494,8817297,8836744,8862673,8872669,8844186,8777935,8676179,8548378,8410859,8274731,8135406,8000169,7869760,7753000,7663000,7607000,7579000,7570000,7560000,7534000,7494000,7439000,7373000,7302000,7230000,7160000,7089000,7015000,6940000,6864000,6792000,6720000,6649000,6579000,6510000,6446000,6385000,6324000,6265000,6206000,6151000,6096000,6043000,5990000,5937000
"Population ages 10-14, male",SP.POP.1014.MA,Brunei Darussalam,BRN,3598,4048,4618,5279,5945,6533,7001,7373,7671,7942,8222,8559,8865,9153,9424,9658,9939,10139,10311,10491,10707,11115,11593,12123,12653,13123,13242,13234,13196,13191,13230,13639,13971,14255,14496,14694,14954,15248,15632,16085,16537,16723,16872,17100,17381,17600,17821,17927,18080,18297,18482,18436,18249,17954,17623,17293,16951,16610,16285,16000,16000,16000,16000,16000,17000,17000,17000,17000,17000,16000,16000,16000,16000,16000,16000,16000,15000,15000,15000,15000,15000,15000,14000,14000,14000,14000,14000,14000,14000,13000,13000
"Population ages 10-14, male",SP.POP.1014.MA,Bulgaria,BGR,357373,361067,360983,358180,354670,351370,347824,344673,342405,340576,338108,334333,330366,326835,324411,322358,321475,321464,320459,319943,321041,322924,326222,330440,334891,338181,340852,343059,343934,338962,330112,321694,311962,302352,294496,287951,283056,279785,277649,275325,270864,259215,245101,232884,220197,207721,195256,183476,172684,163793,157707,154348,153978,155884,158970,162407,166369,170710,175167,179000,181000,181000,179000,176000,173000,170000,168000,166000,165000,164000,162000,160000,158000,156000,154000,151000,149000,146000,143000,140000,138000,136000,134000,132000,130000,129000,128000,128000,128000,128000,128000
"Population ages 10-14, male",SP.POP.1014.MA,Burkina Faso,BFA,287551,289078,291846,295785,300721,306204,310770,317190,325110,333655,341606,347239,354021,361879,370526,379287,386672,395778,406543,418310,429812,437874,447743,459444,473039,488224,502128,519157,538785,559672,580109,597574,616150,635831,655943,675075,690467,706717,724073,742684,762123,779818,800343,823523,848651,874543,898681,925402,954438,985370,1017457,1048502,1082006,1117386,1154086,1191613,1229321,1268499,1308592,1348000,1386000,1421000,1455000,1488000,1521000,1553000,1585000,1617000,1650000,1684000,1717000,1750000,1784000,1819000,1854000,1889000,1925000,1961000,1998000,2035000,2072000,2108000,2144000,2180000,2215000,2250000,2285000,2319000,2353000,2386000,2417000
"Population ages 10-14, male",SP.POP.1014.MA,Burundi,BDI,149551,155952,163864,172843,181673,188937,195114,200782,205924,210682,215057,218746,222554,226598,230742,234509,236265,238308,240749,243218,244922,245164,245923,247536,250893,256851,266615,279141,293606,308412,321958,336992,352967,369417,386020,402428,414485,427110,440395,454079,467394,473574,479993,486867,493683,499468,504320,507897,510630,513795,518512,527159,538806,553280,570799,591940,616484,644925,676214,708000,739000,769000,798000,826000,854000,881000,908000,934000,960000,984000,1006000,1026000,1045000,1062000,1078000,1094000,1108000,1123000,1137000,1152000,1168000,1186000,1206000,1227000,1250000,1273000,1299000,1325000,1352000,1380000,1407000
"Population ages 10-14, male",SP.POP.1014.MA,Cabo Verde,CPV,7996,9156,10671,12404,14061,15338,16142,16656,16913,17090,17398,17536,17852,18373,18962,19444,19961,20383,20701,20981,21250,20852,20484,20128,19819,19620,19711,19921,20156,20456,20918,21476,22372,23509,24722,25873,26995,28048,29007,29851,30543,30875,31006,30971,30817,30585,30086,29664,29328,29054,28802,28594,28373,28139,27920,27746,27571,27450,27362,27000,27000,27000,27000,27000,27000,27000,26000,26000,27000,27000,27000,26000,26000,26000,26000,26000,26000,25000,25000,25000,25000,24000,24000,24000,24000,23000,23000,23000,23000,23000,22000
"Population ages 10-14, male",SP.POP.1014.MA,Cambodia,KHM,326394,344193,365342,388356,410005,427049,437638,444211,448415,452691,458545,465547,473945,481434,485103,483142,464588,445552,430251,421670,420875,431024,443117,456210,465836,465474,446603,422741,397207,382982,395031,439232,506633,589102,670465,736352,800053,845338,870054,880740,886064,879667,880564,891703,906621,915318,902789,883575,858698,834476,816334,794151,775612,760426,750328,748646,756475,773137,796040,820000,839000,853000,864000,872000,878000,884000,889000,893000,896000,897000,896000,892000,887000,880000,873000,866000,858000,851000,845000,840000,836000,833000,830000,829000,829000,829000,828000,828000,828000,828000,828000
"Population ages 10-14, male",SP.POP.1014.MA,Cameroon,CMR,282227,288476,295711,303874,312429,320472,327438,335026,343412,352776,362976,373660,386128,400202,415207,430201,444807,460493,477279,494855,512540,529940,548387,568036,588790,610102,631308,654280,678851,704859,732025,760428,790950,822978,855076,885514,914319,942796,971005,998315,1023383,1045932,1067606,1088943,1110279,1131162,1150055,1170577,1192958,1218066,1246727,1278913,1316080,1357170,1400350,1443874,1487322,1532177,1577833,1623000,1666000,1707000,1746000,1785000,1821000,1856000,1888000,1919000,1949000,1978000,2007000,2036000,2066000,2096000,2126000,2156000,2185000,2215000,2246000,2277000,2308000,2340000,2372000,2405000,2437000,2469000,2499000,2530000,2559000,2588000,2617000
"Population ages 10-14, male",SP.POP.1014.MA,Canada,CAN,910636,942473,968662,992208,1016682,1043791,1070529,1098404,1124878,1146430,1164190,1200314,1209150,1213061,1211456,1199284,1176608,1140531,1094143,1047755,1012851,988789,972287,960189,950619,941639,940880,944627,948286,956783,963644,977782,992133,1004807,1015811,1024503,1034368,1042345,1046323,1048707,1052835,1066030,1078843,1087206,1090060,1084319,1072784,1053238,1030212,1007607,988331,982003,974868,965193,954810,945851,958819,981150,1011845,1037000,1054000,1069000,1077000,1081000,1083000,1085000,1091000,1097000,1102000,1106000,1107000,1111000,1113000,1114000,1114000,1112000,1114000,1114000,1114000,1112000,1109000,1109000,1109000,1107000,1106000,1104000,1108000,1112000,1116000,1121000,1125000
"Population ages 10-14, male",SP.POP.1014.MA,Central African Republic,CAF,76378,77569,79238,81344,83707,86061,88326,90902,93705,96509,99000,101156,103383,105766,108356,111066,113515,116345,119573,123121,126787,130363,134284,138386,142368,145932,149526,153155,157025,161395,166343,171273,176936,183103,189267,194885,200539,205972,211247,216279,220774,225027,229223,233463,237878,242452,247404,253258,259514,265390,270173,274465,278894,283638,288964,294811,297153,300442,304416,309000,313000,316000,319000,322000,325000,328000,329000,331000,333000,335000,339000,344000,350000,357000,365000,372000,379000,386000,393000,400000,405000,411000,415000,419000,423000,426000,428000,429000,431000,432000,432000
"Population ages 10-14, male",SP.POP.1014.MA,Chad,TCD,157150,162213,168627,175968,183249,189372,194082,198296,202273,206319,210424,214590,219314,224470,229713,234594,238631,243089,248133,253962,260618,268145,277177,287537,298669,309815,321280,333640,346733,360183,373426,386371,399903,414161,429153,444584,460538,477925,496796,517011,538128,560694,585251,611319,638091,664678,690370,716781,744025,772018,800265,828647,858305,888829,919426,949092,977499,1006012,1034690,1064000,1092000,1121000,1150000,1180000,1210000,1239000,1269000,1299000,1329000,1359000,1389000,1418000,1448000,1477000,1507000,1535000,1563000,1590000,1617000,1644000,1669000,1694000,1719000,1743000,1767000,1790000,1813000,1836000,1858000,1880000,1901000
"Population ages 10-14, male",SP.POP.1014.MA,Channel Islands,CHI,4237,4053,3893,3886,4040,4271,4187,4067,4032,4109,4260,4437,4570,4697,4810,4873,4904,4879,4823,4759,4688,4563,4420,4280,4157,4043,3949,3850,3776,3728,3695,3699,3719,3762,3829,3916,4022,4141,4273,4398,4491,4477,4437,4402,4382,4374,4386,4389,4393,4394,4376,4338,4266,4175,4091,4048,4082,4146,4231,4300,4300,4400,4400,4400,4400,4300,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4500,4500,4500,4500,4500,4500,4600,4600,4600,4600,4600,4600,4600,4600,4600
"Population ages 10-14, male",SP.POP.1014.MA,Chile,CHL,443506,459686,479007,500262,520717,537680,550538,560476,568336,575772,584001,592245,601368,610908,620310,629315,638446,647207,655220,661250,663846,662272,657682,651124,644281,638434,632791,628383,625385,624384,626176,630422,637729,647221,657963,669556,682693,696181,709313,720327,727270,730329,729193,724765,718616,711908,705572,698548,691000,683175,675391,668555,662105,656302,651839,649493,650979,654419,658468,661000,659000,655000,647000,638000,628000,619000,614000,609000,606000,603000,600000,598000,595000,593000,591000,588000,585000,582000,579000,575000,571000,568000,564000,560000,556000,552000,548000,545000,541000,538000,534000
"Population ages 10-14, male",SP.POP.1014.MA,China,CHN,36028741,37611226,39992025,43056413,45635091,47190535,47429400,46759028,45617452,44802044,44988046,46089277,48023240,50578372,53296822,55820640,58288438,60641466,62854086,64671936,65748249,66301383,66196890,65440135,64066056,62161865,59691232,56837242,53813394,51147756,49375072,48342257,48277600,48979547,50312632,52320098,55397839,59008739,62786846,65804400,67068243,66375919,64003106,60410933,56532501,53154269,50192703,47685536,45589852,43824242,42419547,41503858,41073125,41033550,41214908,41471786,41824861,42252312,42684763,43109000,43558000,44045000,44496000,44881000,45124000,45130000,44918000,44468000,43829000,43085000,42297000,41490000,40651000,39795000,38951000,38155000,37448000,36815000,36246000,35728000,35253000,34846000,34494000,34190000,33929000,33707000,33532000,33393000,33282000,33191000,33101000
