Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029],2030 [YR2030],2031 [YR2031],2032 [YR2032],2033 [YR2033],2034 [YR2034],2035 [YR2035],2036 [YR2036],2037 [YR2037],2038 [YR2038],2039 [YR2039],2040 [YR2040],2041 [YR2041],2042 [YR2042],2043 [YR2043],2044 [YR2044],2045 [YR2045],2046 [YR2046],2047 [YR2047],2048 [YR2048],2049 [YR2049],2050 [YR2050]
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Austria,AUT,524345,536627,549733,563238,576795,590089,603403,616397,627629,637751,648103,660541,673406,685755,695102,700887,710423,720844,728540,731594,730768,728492,719170,706018,697093,694708,698555,708319,721579,735433,747274,760589,770804,775831,775919,773564,772495,770435,768236,767272,767802,771578,776559,782426,791088,802472,815349,828871,843324,856778,868613,879491,890156,901404,914458,931089,946801,958669,966000,976000,988000,1002000,1018000,1037000,1058000,1082000,1105000,1129000,1155000,1182000,1210000,1236000,1261000,1287000,1310000,1332000,1349000,1362000,1374000,1384000,1393000,1398000,1401000,1404000,1409000,1415000,1419000,1425000,1432000,1440000,1449000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Azerbaijan,AZE,123929,126505,129887,134011,138795,144179,150206,157003,164079,170605,176154,180370,183073,184907,186841,189372,192544,196315,200230,203418,205462,207634,208530,208707,208957,209729,211379,213092,215318,218790,221459,227217,234316,242012,248891,254449,259998,264220,267929,272024,277004,287578,298712,308974,316462,320121,321355,319328,318210,316420,312342,312688,313601,315653,319853,326889,336495,348967,365000,383000,403000,428000,454000,482000,513000,547000,582000,620000,658000,695000,730000,761000,790000,816000,841000,865000,885000,903000,920000,937000,953000,966000,978000,990000,1004000,1021000,1039000,1058000,1080000,1103000,1129000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,"Bahamas, The",BHS,2451,2519,2603,2699,2804,2914,3003,3098,3195,3306,3416,3581,3713,3844,3978,4120,4275,4446,4632,4811,4970,5149,5297,5427,5557,5696,5811,5947,6099,6264,6437,6651,6863,7082,7325,7592,7901,8235,8595,8990,9411,9902,10414,10929,11467,12062,12599,13144,13682,14232,14794,15431,16140,16911,17734,18597,19520,20482,21000,23000,24000,25000,26000,27000,29000,30000,31000,33000,34000,36000,37000,38000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,50000,51000,52000,53000,53000,54000,55000,56000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Bahrain,BHR,2417,2350,2246,2084,1874,1613,1729,1867,2035,2246,2507,2579,2675,2784,2888,2980,3054,3105,3167,3251,3382,3737,4087,4419,4731,5029,5059,5071,5036,4973,4935,5282,5625,5918,6159,6392,6783,7167,7481,7721,7964,8216,8538,8931,9386,9893,10476,11160,11888,12580,13192,13701,14082,14405,14758,15227,15855,16630,18000,19000,20000,22000,25000,27000,30000,33000,36000,39000,43000,47000,50000,54000,58000,61000,65000,69000,72000,76000,79000,83000,87000,90000,95000,99000,103000,107000,111000,114000,118000,121000,125000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Bangladesh,BGD,598073,615809,633179,649781,665321,680060,710316,739363,765967,789154,808986,842626,873314,903026,933920,967544,1003619,1038115,1070373,1100290,1128033,1167138,1204416,1239465,1272052,1302752,1358145,1413629,1468925,1523975,1579009,1652809,1726924,1801612,1876828,1953079,2052819,2152523,2253250,2356315,2462689,2568705,2671913,2773782,2876511,2981355,3098678,3211497,3317705,3414859,3501952,3635644,3763416,3880811,3980774,4060591,4142888,4208653,4270000,4342000,4438000,4582000,4747000,4937000,5154000,5403000,5696000,6015000,6358000,6722000,7106000,7514000,7938000,8373000,8809000,9240000,9669000,10088000,10511000,10955000,11434000,11939000,12468000,13019000,13588000,14173000,14756000,15350000,15954000,16564000,17174000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Barbados,BRB,11168,11337,11426,11466,11519,11626,11780,11997,12245,12481,12695,12844,13064,13405,13851,14309,14639,14938,15247,15583,15943,16108,16161,16145,16097,16033,16020,16003,15997,16006,16046,16235,16451,16683,16904,17111,17363,17614,17874,18160,18470,18581,18689,18782,18878,18979,19178,19404,19677,20010,20414,20838,21331,21878,22490,23153,23783,24451,25000,26000,27000,28000,29000,29000,30000,31000,32000,33000,34000,35000,36000,36000,37000,37000,38000,38000,39000,39000,39000,40000,40000,40000,40000,40000,40000,40000,41000,41000,41000,41000,41000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Belarus,BLR,442380,443461,445245,448347,453575,461394,474762,490721,508286,525886,542401,560108,576140,592129,609641,628754,647224,667845,688070,703018,711190,712203,706787,698894,694189,695894,702659,714296,727187,742891,760025,779621,803036,827283,846530,860097,874361,882096,886472,892709,902185,916105,931850,946535,955454,955425,950787,939810,925399,912742,904376,901125,902013,906643,913680,922653,935379,947910,961000,975000,992000,1014000,1037000,1060000,1084000,1106000,1129000,1150000,1170000,1188000,1202000,1214000,1222000,1227000,1232000,1237000,1241000,1245000,1249000,1254000,1258000,1260000,1261000,1263000,1265000,1269000,1274000,1280000,1286000,1294000,1302000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Belgium,BEL,623486,634782,646973,661904,678421,694929,711248,726712,740723,753282,763594,776327,788759,799320,809457,819294,830598,841594,850785,855644,855047,851960,842763,831526,823635,822472,829224,842140,860467,878932,894360,910357,924204,936220,947168,957742,970137,982886,995007,1006336,1016562,1025901,1034905,1042322,1048599,1054928,1060927,1065524,1070260,1077485,1090157,1107613,1121644,1136475,1150756,1164803,1181002,1194874,1209000,1225000,1242000,1261000,1281000,1303000,1326000,1350000,1374000,1398000,1422000,1446000,1471000,1492000,1512000,1532000,1551000,1571000,1585000,1599000,1612000,1625000,1639000,1649000,1657000,1666000,1676000,1687000,1694000,1701000,1710000,1720000,1730000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Belize,BLZ,2001,2073,2149,2221,2297,2368,2444,2521,2593,2660,2728,2822,2908,2989,3077,3172,3236,3298,3351,3380,3397,3456,3500,3547,3588,3629,3699,3781,3870,3969,4075,4204,4337,4496,4675,4868,4864,4873,4903,4940,4989,5019,5031,5027,5011,4984,5157,5333,5528,5748,6003,6123,6251,6389,6553,6753,6995,7274,7600,7900,8300,8800,9200,9700,10000,11000,12000,12000,13000,14000,15000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,33000,34000,35000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Benin,BEN,66025,66640,67076,67262,67124,66640,68687,70531,72191,73711,75099,77151,79094,80917,82598,84136,86035,87792,89436,91003,92522,94320,96066,97722,99271,100700,102638,104478,106277,108094,109968,112113,114315,116559,118821,121094,123409,125643,127865,130155,132592,135585,138600,141744,145160,148937,153872,159016,164268,169457,174505,179820,184973,190017,194991,199962,205172,210310,216000,221000,227000,233000,240000,247000,255000,263000,272000,281000,290000,300000,311000,322000,334000,346000,358000,371000,384000,398000,412000,427000,442000,458000,474000,491000,508000,526000,545000,564000,583000,604000,626000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Bhutan,BTN,2720,2799,2876,2950,3018,3079,3187,3295,3393,3488,3573,3704,3825,3940,4048,4152,4305,4458,4603,4749,4885,5080,5264,5447,5642,5842,6129,6421,6699,6937,7112,7291,7380,7416,7442,7504,7785,8144,8550,8972,9370,9798,10209,10612,11011,11416,11894,12371,12847,13326,13822,14339,14879,15429,15989,16553,17162,17763,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,32000,33000,35000,37000,39000,40000,42000,44000,46000,48000,50000,52000,54000,57000,59000,62000,64000,67000,70000,73000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Bolivia,BOL,91934,92535,92724,92647,92515,92414,93209,93949,94671,95361,96032,97595,99044,100427,101783,103143,106177,109194,112130,114886,117401,121310,125139,128992,132961,137110,141971,146989,152294,158022,164253,170058,176154,182459,188811,195139,201349,207531,213703,219867,226055,232753,239479,246491,254132,262610,271907,281946,292505,303232,313999,324201,334225,344572,355947,368804,381209,394629,409000,423000,438000,451000,465000,478000,492000,506000,520000,534000,549000,565000,582000,598000,615000,632000,651000,672000,692000,712000,735000,758000,784000,809000,835000,863000,892000,924000,953000,984000,1016000,1049000,1083000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Bosnia and Herzegovina,BIH,64235,66900,70064,73524,76964,80218,83310,86063,88615,91207,94028,99197,104483,109798,115020,120049,125065,130075,134822,138792,141772,143503,144168,144536,145697,148268,154230,161828,170486,179186,187192,194475,199988,204412,208956,214589,218525,223610,229917,237374,245743,256539,268775,281086,291336,298319,303210,304457,303589,303000,304063,306591,310382,315321,321052,327554,333679,340821,349000,356000,364000,371000,377000,384000,390000,397000,405000,413000,421000,429000,435000,440000,444000,447000,449000,452000,455000,458000,461000,464000,467000,469000,470000,471000,473000,474000,475000,475000,476000,477000,478000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Botswana,BWA,13337,13442,13437,13375,13343,13365,13531,13734,13946,14104,14185,14337,14434,14491,14521,14534,14650,14759,14871,15015,15216,15592,15999,16455,16992,17633,18439,19349,20314,21239,22098,23009,23819,24589,25421,26347,27358,28420,29514,30606,31684,32863,34013,35135,36232,37305,38442,39584,40723,41832,42900,43965,44986,46091,47465,49228,51310,53746,56000,59000,62000,65000,68000,71000,74000,77000,80000,84000,87000,90000,94000,97000,101000,105000,109000,113000,117000,122000,126000,131000,137000,143000,150000,157000,164000,173000,181000,191000,200000,210000,219000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Brazil,BRA,1288469,1346537,1407089,1468352,1527803,1584223,1637085,1688195,1738964,1791301,1846663,1909875,1973930,2039503,2107247,2177450,2253104,2329289,2405788,2481741,2556923,2633247,2709054,2785600,2864781,2948381,3042158,3138842,3240235,3348744,3465997,3611239,3761847,3915422,4067761,4216811,4391297,4561680,4734304,4918218,5118910,5340878,5581405,5833308,6085531,6333091,6576965,6815390,7057739,7317131,7601839,7917833,8252497,8608510,8988531,9395132,9804603,10239664,10698000,11176000,11671000,12167000,12671000,13192000,13741000,14325000,14908000,15514000,16142000,16783000,17429000,18038000,18647000,19257000,19868000,20486000,21051000,21613000,22184000,22777000,23403000,23992000,24599000,25227000,25882000,26569000,27212000,27871000,28540000,29203000,29858000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Brunei Darussalam,BRN,1704,1768,1831,1892,1946,2013,2062,2126,2203,2299,2404,2498,2593,2688,2784,2882,2900,2884,2844,2762,2638,2694,2742,2790,2833,2891,2962,3039,3124,3197,3263,3354,3434,3522,3638,3799,3828,3883,3946,3997,4027,4354,4659,4945,5232,5546,5894,6194,6440,6633,6804,7103,7468,7903,8415,9010,9645,10368,11000,12000,13000,14000,15000,16000,18000,19000,20000,21000,23000,24000,26000,27000,29000,31000,32000,34000,36000,38000,40000,41000,43000,45000,47000,48000,50000,52000,53000,55000,56000,58000,60000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Bulgaria,BGR,331932,340542,349846,359833,370567,381724,393053,404674,417210,430876,445147,459124,472745,486570,501129,514901,529084,544290,556430,565458,571653,572466,568324,562480,560111,563094,576260,595801,618627,633779,643163,658560,672063,686569,703988,720696,735849,749389,761024,771290,779434,777642,771614,774178,775928,777303,778942,780365,782572,787183,794614,804352,817439,832192,846253,857750,868275,875805,881000,885000,888000,892000,894000,896000,896000,896000,895000,894000,891000,887000,883000,879000,874000,870000,865000,862000,860000,859000,859000,858000,858000,860000,862000,864000,864000,862000,861000,857000,853000,848000,845000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Burkina Faso,BFA,51998,54554,56999,59353,61673,63996,67228,70404,73504,76509,79435,83181,86828,90399,93896,97327,101793,106127,110353,114512,118644,123766,128948,134143,139279,144319,149071,153632,157993,162138,166080,169839,173212,176258,179017,181537,184641,187407,189918,192260,194522,198085,201441,204677,207887,211137,216303,221404,226385,231143,235656,241792,247702,253494,259289,265218,273043,280780,289000,297000,305000,316000,327000,338000,350000,362000,376000,389000,403000,418000,434000,451000,469000,488000,507000,527000,548000,569000,591000,614000,639000,666000,694000,724000,755000,788000,822000,858000,895000,933000,972000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Burundi,BDI,47282,48570,49768,50890,51988,53080,54659,56221,57682,58926,59905,61823,63456,64880,66201,67438,68956,70515,72122,73781,75454,77510,79588,81616,83529,85340,87590,89743,91802,93760,95588,97366,98917,100196,101153,101795,104022,105822,107302,108631,109886,111387,113073,114880,116648,118268,120251,122149,123906,125413,126708,128444,130006,131752,134186,137644,142862,148873,156000,163000,172000,181000,191000,202000,212000,223000,233000,243000,253000,264000,274000,285000,296000,307000,318000,327000,336000,343000,351000,359000,368000,378000,390000,403000,418000,436000,456000,478000,502000,529000,559000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Cabo Verde,CPV,6177,6161,6154,6155,6151,6137,6192,6238,6284,6333,6405,6718,7020,7298,7547,7752,7925,8076,8193,8276,8311,8386,8448,8484,8481,8435,8381,8287,8201,8205,8343,8520,8823,9207,9618,10012,10482,10948,11431,11963,12557,13187,13843,14482,15045,15501,15835,16057,16191,16259,16280,15918,15508,15113,14807,14649,14718,14934,15000,16000,16000,17000,17000,18000,18000,19000,20000,21000,23000,24000,25000,26000,28000,29000,30000,31000,32000,32000,33000,34000,35000,36000,37000,38000,39000,40000,42000,43000,45000,46000,48000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Cambodia,KHM,84724,87648,90205,92439,94451,96296,98866,101101,103090,104899,106553,109656,112545,114909,116490,117208,118537,119055,119188,119276,119533,122934,126095,129103,132239,135546,138690,142791,147396,151847,155929,161960,167680,173279,179204,185643,190070,194943,200382,206145,212041,221807,231051,240084,249360,259193,269801,280801,292252,304101,316438,327459,338959,351441,365712,382274,401995,423650,447000,470000,493000,516000,539000,562000,587000,614000,643000,674000,705000,736000,767000,797000,826000,855000,885000,916000,947000,982000,1016000,1042000,1057000,1060000,1050000,1041000,1050000,1090000,1158000,1253000,1362000,1464000,1545000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Cameroon,CMR,104254,107246,110063,112748,115337,117858,121260,124584,127843,131006,134088,138111,142025,145873,149674,153462,158050,162574,167053,171505,175940,181117,186142,191082,196018,201005,206610,212196,217719,223133,228446,234283,239818,245099,250174,255106,260847,266197,271283,276201,280993,288002,294745,301252,307527,313594,321111,328498,335763,342914,350002,358556,366988,375374,383808,392372,402652,412956,423000,434000,444000,456000,468000,480000,492000,505000,520000,536000,552000,569000,587000,607000,628000,650000,673000,697000,724000,752000,782000,814000,848000,885000,924000,965000,1010000,1059000,1111000,1165000,1224000,1285000,1350000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Canada,CAN,708436,726973,745682,765763,787527,810464,833346,858410,884583,910714,939082,966706,995232,1026421,1062388,1104206,1143897,1186018,1228979,1272678,1320206,1363782,1406393,1447378,1491469,1540044,1583868,1636413,1691633,1756480,1816396,1866006,1911042,1952379,1991289,2028648,2066222,2104573,2139831,2174347,2210120,2244793,2276124,2310976,2349936,2394357,2433299,2480186,2535886,2602214,2678995,2754482,2846616,2947470,3052241,3152830,3264845,3378229,3483000,3594000,3714000,3830000,3951000,4076000,4208000,4344000,4471000,4601000,4730000,4852000,4965000,5051000,5125000,5191000,5256000,5322000,5370000,5417000,5464000,5514000,5566000,5600000,5635000,5672000,5715000,5767000,5803000,5845000,5892000,5943000,5998000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Central African Republic,CAF,35787,36360,36923,37449,37886,38212,39062,39816,40478,41058,41559,42631,43619,44542,45425,46283,47483,48673,49867,51035,52197,53528,54831,56098,57314,58475,59958,61319,62618,63942,65356,66944,68594,70251,71833,73296,75106,76691,78072,79297,80389,81964,83321,84465,85417,86182,87769,89180,90295,90948,91047,92157,92713,92948,93161,93563,94507,95764,97000,99000,100000,103000,105000,107000,109000,111000,113000,115000,118000,120000,122000,125000,127000,130000,133000,136000,139000,143000,147000,151000,155000,160000,165000,170000,176000,182000,189000,196000,204000,212000,220000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Chad,TCD,64854,66448,67965,69330,70465,71331,72768,73906,74843,75645,76368,78175,79855,81349,82576,83518,85024,86201,87102,87765,88240,89792,91195,92507,93789,95061,97355,99706,102044,104262,106307,108878,111223,113430,115566,117685,120502,123290,126079,128905,131769,135234,138739,142216,145620,148937,152559,156026,159358,162552,165644,169436,173036,176788,181179,186479,193354,200846,209000,217000,224000,232000,240000,248000,255000,263000,271000,279000,287000,295000,302000,311000,319000,328000,337000,347000,359000,371000,384000,397000,412000,428000,445000,462000,481000,501000,522000,545000,568000,593000,620000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Channel Islands,CHI,8723,8836,8976,9128,9287,9443,9580,9722,9864,10011,10158,10328,10486,10633,10763,10877,11055,11195,11290,11356,11417,11508,11594,11681,11759,11838,11932,12022,12101,12159,12198,12265,12320,12346,12358,12358,12375,12366,12341,12324,12321,12468,12607,12734,12854,13006,13176,13404,13664,13923,14160,14381,14573,14772,15018,15347,15717,16155,17000,17000,18000,18000,19000,19000,19000,20000,20000,21000,21000,22000,22000,23000,23000,23000,24000,24000,25000,25000,25000,26000,26000,26000,26000,27000,27000,27000,27000,27000,27000,27000,27000
"Population ages 65 and above, female",SP.POP.65UP.FE.IN,Chile,CHL,208803,216594,224051,231258,238388,245521,252628,259480,266247,273148,280334,289150,298247,307400,316246,324624,334630,344002,353086,362259,371754,382372,393104,404024,415148,426531,438504,450598,463049,476258,490501,505864,522217,539340,556841,574572,593657,612710,631856,651206,670859,690212,709474,729394,750962,774849,799254,825623,853603,882538,912171,940023,968377,998199,1030894,1067412,1106325,1148126,1193000,1239000,1287000,1334000,1382000,1431000,1482000,1535000,1587000,1639000,1693000,1748000,1805000,1860000,1915000,1971000,2026000,2081000,2128000,2175000,2219000,2263000,2307000,2343000,2378000,2414000,2450000,2489000,2522000,2556000,2592000,2630000,2672000
